id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
24751246,Pavarotti House private bathroom room 1,187118579,Ke,Isole,Cannaregio,45.444443,12.329933,Private room,59,1,49,2019-11-04,1.28,15,78
24751966,Pavarotti House private bathroom room 5,187118579,Ke,Isole,Cannaregio,45.444439,12.32995,Private room,150,1,22,2020-07-05,0.57,15,61
24753329,Nikki house appartamento Cielo,187144142,Alessandro Markku,Isole,Castello,45.43595,12.34414,Entire home/apt,129,2,3,2018-06-19,0.08,3,35
24776139,Bella casa !,186488810,Didi,Terraferma,Santa Barbara,45.48608,12.20958,Private room,100,1,28,2019-08-02,0.73,2,123
24795392,Veniceluxury,187460256,Shabir,Isole,Cannaregio,45.44645,12.32584,Shared room,58,1,1,2018-07-24,0.03,1,180
24813780,Ai Turchesi,3972291,Caroline E Marco,Isole,San Marco,45.43163,12.32987,Entire home/apt,258,1,6,2019-06-30,0.18,44,355
24813791,Ca'dell'Architetto,3972291,Caroline E Marco,Isole,Castello,45.43552,12.34231,Entire home/apt,232,3,15,2019-11-19,0.44,44,115
24813795,Ca' Moro - LIDO,3972291,Caroline E Marco,Isole,San Marco,45.43423,12.33024,Entire home/apt,317,3,12,2021-07-23,0.92,44,318
24816875,New Family Apartment Venice,187619396,Roberto,Isole,Murano,45.45393,12.3473,Entire home/apt,114,2,21,2019-12-20,0.65,1,0
24820392,Ca' Del Monastero 9 Apartment for 4/5 Guests,669047,Viewsonvenice,Isole,Santa Croce,45.44156,12.32633,Entire home/apt,264,3,3,2019-07-18,0.17,75,333
24839770,Pavarotti House-Room 6 private bathroom,187118579,Ke,Isole,Cannaregio,45.44444,12.32995,Private room,95,1,97,2019-10-11,2.56,15,78
24844059,Prince Apartments - Celsi M0270426337,187809783,Zillur,Isole,Castello,45.43378,12.35063,Entire home/apt,118,3,2,2021-05-23,0.19,4,261
24844514,Prince Apartments - Tron M0270426338,187809783,Zillur,Isole,Castello,45.43375,12.34863,Entire home/apt,118,1,1,2021-07-14,1,4,290
24844608,Prince Apartments - Alinardo M0270426339,187809783,Zillur,Isole,Castello,45.43364,12.34911,Entire home/apt,127,1,4,2019-06-10,0.14,4,211
24844704,Venezia e l'isola di Sant'Erasmo.,157763806,Bruna,Isole,Sant'Erasmo,45.45439,12.40586,Private room,65,2,7,2020-08-19,0.20,1,94
24844838,Prince Apartaments - Dolfin M0270426340,187809783,Zillur,Isole,Castello,45.43546,12.35056,Entire home/apt,77,1,21,2021-08-04,0.62,4,223
24850935,Giardino dei Melograni Quadruple Room,630328,Kosher House,Isole,Cannaregio,45.44772,12.32729,Hotel room,170,1,0,,,23,335
24851227,SUITE VENICE by Ca del Mar,72725081,Manuel,Isole,Cannaregio,45.44164,12.34004,Entire home/apt,290,1,1,2018-05-07,0.03,1,363
24860382,Armonie di Casa VeniceVillas,294951,Enzo,Isole,Castello,45.43628,12.34109,Entire home/apt,103,2,21,2019-09-03,0.59,12,160
24878685,Exlusive apartment - 6 persons in a Liberty Villa,174916841,Barnaba,Isole,Lido,45.4141,12.36635,Entire home/apt,300,2,12,2019-12-26,0.38,2,135
24880285,Explore Venice From a Sophisticated Hideaway in San Polo,5346783,Luigi,Isole,San Polo,45.43673,12.32735,Entire home/apt,244,2,23,2020-01-05,0.65,1,337
24883185,Alla Biennale da Irma,125209081,Giulio,Isole,Castello,45.43066,12.35722,Entire home/apt,74,2,48,2019-07-16,1.27,2,248
24885311,Appartamento Ambra Tiffany Home,134077593,Marta,Isole,Burano,45.48512,12.41516,Entire home/apt,138,2,10,2019-09-25,0.42,5,333
24886682,Ca' degli Oresi,188143554,Emanuela,Isole,San Marco,45.43413,12.328,Entire home/apt,149,2,33,2019-09-21,0.84,3,84
24901125,"Deluxe Bedroom, in  center of Venice (M0270426385)",187055522,Riccardo E Tiziana,Isole,Castello,45.43873,12.34276,Private room,114,3,8,2019-04-22,0.26,2,137
24902419,Giardino dei Melograni Quadruple Superior Room,630328,Kosher House,Isole,Cannaregio,45.44714,12.32523,Hotel room,180,1,0,,,23,287
24903402,Biennale Garden Art Venue - SANITIZED,188283171,Thomas,Isole,Castello,45.43068,12.35879,Entire home/apt,124,2,21,2018-07-03,0.58,3,273
24907795,Ametista Tiffany Home Burano idale per famiglie,134077593,Marta,Isole,Burano,45.48512,12.41516,Entire home/apt,165,2,2,2018-08-24,0.05,5,329
24911747,Giardino dei Melograni Economy with Canal View #1,630328,Kosher House,Isole,Cannaregio,45.44587,12.3273,Hotel room,100,1,0,,,23,333
24928105,Superior Double Room in Venetian style,98479290,Daniele,Isole,Dorsoduro,45.42971,12.33154,Private room,121,2,3,2018-11-02,0.10,5,355
24929379,BASTIONI,10903957,Daniela,Isole,Castello,45.43646,12.3488,Entire home/apt,120,3,39,2019-10-14,1.00,1,335
24929969,Loft 96-Spacious modern apt close to train station,6019189,Federico,Isole,Cannaregio,45.44313,12.32007,Entire home/apt,107,2,15,2019-10-19,0.39,19,299
24934520,"Appartamento romantico in Venezia
ID M0270426638",188512327,Silvestri,Isole,Castello,45.43858,12.33931,Entire home/apt,130,2,10,2019-08-25,0.28,1,54
24942363,LOVE SAINT MARK'S BASILICA @200 meters,188530147,Cesare,Isole,Castello,45.43513,12.34104,Entire home/apt,183,2,85,2019-11-09,2.42,4,345
24956915,"Green room a Venezia Biennale, vicina a San Marco",151801710,Francesco,Isole,Castello,45.43242,12.3534,Private room,41,1,116,2020-02-14,3.17,5,0
24957976,Giardino dei Melograni Economy Canal view #2,630328,Kosher House,Isole,Cannaregio,45.44632,12.327,Hotel room,100,1,1,2018-09-13,0.03,23,333
24975101,Secret Haven Garden Apartment - Giardino Segreto,9110492,Ann,Isole,Santa Croce,45.44029,12.32198,Entire home/apt,97,3,111,2021-07-15,2.93,1,242
24984320,Lussuoso appartamento in palazzo nobiliare con affresco e vista canale,188875348,Palazzo Vendramin Costa,Isole,Cannaregio,45.44244,12.33195,Entire home/apt,246,2,132,2021-07-20,3.56,4,171
24985219,Terazier Apartment with Balcony and Canal Views,188875348,Palazzo Vendramin Costa,Isole,Cannaregio,45.44349,12.33271,Entire home/apt,249,2,135,2021-06-01,3.62,4,145
24989487,Venice Mestre Center - 88 Rooms Vidar,126451678,Jelena,Terraferma,San Lorenzo XXV Aprile,45.49168,12.24615,Private room,53,2,52,2018-06-27,1.34,12,158
24995658,Codega Luxury Design Apartment,188875348,Palazzo Vendramin Costa,Isole,Cannaregio,45.44324,12.33407,Entire home/apt,160,2,19,2019-10-16,0.56,4,105
24995734,Strolego Attic Apartment with Direct Lift Access,188875348,Palazzo Vendramin Costa,Isole,Cannaregio,45.44404,12.3332,Entire home/apt,220,2,45,2019-12-27,1.21,4,148
25000306,Venice Amazing House (Single Room free parking),188997702,Monawar,Terraferma,Marghera,45.47394,12.22245,Private room,16,1,2,2018-07-01,0.08,6,161
25000708,"Luxury Apartment Giardino,near St.Mark's Square",69921858,Corte Nova S.R.L,Isole,Castello,45.43702,12.34601,Hotel room,124,3,14,2019-02-19,0.36,9,343
25013963,Nice Doubleroom Venezia,80872439,Gianluca,Isole,Lido,45.39884,12.35972,Private room,166,1,86,2019-10-24,2.26,2,194
25028822,Castello Su&Giù,69477714,Marco,Isole,Castello,45.43621,12.34371,Entire home/apt,220,2,0,,,4,14
25030626,Venice  Best Vacation (Double with Garden view),189219993,Best Vacation,Terraferma,Marghera,45.47206,12.22375,Private room,32,1,23,2019-11-10,0.61,4,355
25032755,Venice Best Vacation (Triple with City View),189219993,Best Vacation,Terraferma,Marghera,45.47247,12.22208,Private room,44,1,30,2018-10-08,0.81,4,339
25041072,CA' DE LE COLONNETTE - SAINT MARK'S SQUARE,44060204,Lorenzo,Isole,San Marco,45.43526,12.33737,Entire home/apt,135,2,132,2021-07-23,3.75,1,61
25043317,Venice Best Vacation (Double Deluxe Room),189219993,Best Vacation,Terraferma,Marghera,45.47197,12.22378,Private room,32,1,30,2018-08-07,0.78,4,339
25047117,Large Double Room in Venice near bus/train station,18151381,Fran,Isole,Santa Croce,45.43627,12.31995,Private room,53,1,10,2021-08-04,0.34,12,103
25050469,Nice apartment close to the Film Festival,106400120,Michela,Isole,Lido,45.39874,12.36019,Entire home/apt,180,7,1,2018-09-08,0.03,1,56
25074387,"Ca' Dalmata, un sogno fra i tetti",189555381,Gertrud,Isole,San Marco,45.43634,12.33723,Entire home/apt,150,3,44,2019-07-03,1.15,2,361
25078547,Ca' Del Forno,121299893,Irene,Isole,San Polo,45.43769,12.33179,Entire home/apt,163,2,135,2021-07-22,3.46,4,324
25080491,Venice Amazing House (Single Room),188997702,Monawar,Terraferma,Marghera,45.47573,12.22234,Private room,17,1,124,2020-10-17,3.21,6,348
25095242,Venice CASA FELICE 9 Posti  Free Parking,189696011,Antonio E Veronica,Terraferma,Favaro,45.50231,12.27464,Entire home/apt,116,2,69,2019-10-11,1.83,1,76
25103990,del Doge Apartment,3736168,EasyRentals,Isole,San Marco,45.43846,12.33651,Entire home/apt,780,1,8,2019-09-07,3.20,27,273
25119135,Rooftop terrace suite apart,3320671,Nicolo',Isole,San Marco,45.43476,12.32925,Entire home/apt,204,2,69,2021-07-14,1.87,10,125
25120648,"Ca' Monica Apartment, Venice Historic City Center",189872990,Monica,Isole,Dorsoduro,45.43252,12.32316,Entire home/apt,123,2,101,2021-07-28,2.64,1,291
25122399,Venezia Lucky House RoomC,122440913,Luna,Terraferma,Piave 1860,45.48164,12.23593,Private room,38,1,16,2019-09-23,0.44,3,279
25122734,Santa Croce Boutique Hotel,189480214,Santa Croce,Isole,Santa Croce,45.44099,12.32521,Private room,350,1,1,2018-10-07,0.03,1,365
25124165,Ca' Cerchieri Terrace Grand Canal,669047,Viewsonvenice,Isole,Dorsoduro,45.43301,12.32713,Entire home/apt,570,4,7,2020-08-04,0.69,75,190
25126871,Bovolo Dwelling,13990376,Tommaso,Isole,San Marco,45.43504,12.33089,Entire home/apt,145,3,164,2021-06-29,4.37,3,27
25134881,Mirella GOLD,189963665,Stm Costruzioni,Isole,Cannaregio,45.44209,12.33569,Entire home/apt,76,2,143,2021-06-26,3.81,2,204
25151535,Arsenale,29216890,Donatella,Isole,Castello,45.43301,12.35026,Entire home/apt,160,3,0,,,1,349
25154200,3 Bedrooms: 1 Minute of San Marco Square WiFi A/C,17762135,Edoardo,Isole,San Marco,45.43488,12.33715,Entire home/apt,161,2,110,2020-06-21,2.87,8,299
25159525,"S.Marco, duplex with courtyard and washing machine",289615,Valentina,Isole,Castello,45.43538,12.34113,Entire home/apt,202,2,41,2019-07-03,1.17,38,316
25161363,Luxury rooftop penthouse & terrace - Biennale,289615,Valentina,Isole,Castello,45.43524,12.35449,Entire home/apt,211,2,65,2021-06-10,2.08,38,297
25166364,RIALTO DESIGN - COMFORT IN CANNAREGIO,289615,Valentina,Isole,Cannaregio,45.43926,12.33789,Entire home/apt,114,2,12,2019-05-14,0.35,38,0
25174867,BECCARIE RESIDENCE IN RIALTO - TERRACE & CANALVIEW,289615,Valentina,Isole,San Polo,45.43886,12.33253,Entire home/apt,376,2,16,2020-01-09,0.47,38,330
25175013,San Marco NEW second floor WI-FI terrace,15112827,Marco,Isole,San Marco,45.43613,12.33723,Entire home/apt,81,3,117,2019-09-16,3.08,9,328
25177116,Casa Furlo,20653285,Cristina,Isole,Castello,45.4355,12.34769,Entire home/apt,227,2,0,,,1,0
25178669,"Venice, Room in B&B, Quit, Relax, Dorsoduro",38094481,Elena,Isole,Dorsoduro,45.43364,12.32386,Private room,150,2,1,2019-07-12,0.04,1,180
25189052,Casa di Edo in Mestre-Venice  M0270426321,166355815,Mela & Vale,Terraferma,Carpenedo,45.50366,12.24951,Entire home/apt,60,3,49,2019-09-21,1.36,3,309
25190584,RIALTO RESIDENCE-3 APARTMENTS-8-14 PERSONS,289615,Valentina,Isole,San Polo,45.43844,12.33284,Entire home/apt,377,2,1,2019-07-01,0.04,38,352
25194501,See the Magic of Venice from a Cute Loft,9701290,Nicoletta,Isole,Cannaregio,45.4389,12.34058,Entire home/apt,110,15,83,2020-08-28,2.21,2,0
25195549,FAMILY HOME AT RIALTO-2 BEDROOMS -WI-FI,289615,Valentina,Isole,Cannaregio,45.44018,12.34019,Entire home/apt,114,2,7,2019-04-21,0.20,38,279
25196595,Casa di Taty- Taty's house,190386758,Tatiana,Terraferma,Piave 1860,45.48534,12.2417,Private room,55,2,2,2019-07-23,0.06,1,180
25196862,"CASA TINTORETTO 4, NUOVO,CENTRO STORICO DI VENEZIA",190388209,Pietro,Isole,Cannaregio,45.44627,12.32581,Entire home/apt,160,3,29,2019-10-26,0.80,10,328
25197941,"CASA TINTORETTO FONTE, 3 GRANDI CAMERE E 2 BAGNI",190388209,Pietro,Isole,Cannaregio,45.44747,12.32541,Entire home/apt,210,3,19,2019-12-07,0.50,10,339
25198522,CASA TINTORETTO MORI 2 CON BELLA VISTA VENEZIA,190388209,Pietro,Isole,Cannaregio,45.44775,12.32588,Entire home/apt,170,3,23,2019-06-28,0.61,10,187
25202860,BED AND BREAKFAST ALLA CHIUSA,186231018,Paola,Terraferma,Marghera Zona Industriale,45.42913,12.23909,Private room,75,1,0,,,1,179
25205637,San Marco Apartment,12707190,Carlo,Isole,San Marco,45.4352,12.33995,Entire home/apt,110,2,0,,,1,0
25206069,Guest House BELLA ONDA (1x single),848085,Valentina,Terraferma,Tessera,45.5034,12.32576,Hotel room,76,1,30,2021-06-13,0.91,5,364
25211091,LOVELY FRARI SUITE: MAGIC STAY!,289615,Valentina,Isole,Dorsoduro,45.43619,12.32481,Entire home/apt,114,2,13,2018-09-26,0.38,38,343
25216041,VIA GARIBALDI GIGLI BIENNALE terrace+wash.machine,289615,Valentina,Isole,Castello,45.43333,12.35246,Entire home/apt,140,2,57,2021-05-23,1.53,38,335
25220103,Venice Amazing House (Single Room Free Parking),188997702,Monawar,Terraferma,Marghera,45.47547,12.22288,Private room,16,1,70,2020-01-27,1.84,6,340
25228571,Terrace Apartment Venice - 6th Floor Red,190615606,Caterina,Terraferma,Piave 1860,45.49101,12.23919,Entire home/apt,43,2,82,2019-10-26,2.18,3,320
25245252,CHEER SAINT MARK'S BASILICA @200 meters,188530147,Cesare,Isole,Castello,45.43593,12.34278,Entire home/apt,174,2,65,2021-07-09,1.97,4,337
25249873,Rio,104994977,My Ovatta Srl,Isole,Cannaregio,45.44533,12.32992,Entire home/apt,212,1,71,2019-11-29,1.91,58,88
25250080,Big doubleroom with private toilet Venezia,80872439,Gianluca,Isole,Lido,45.39668,12.36034,Private room,49,1,91,2019-06-28,2.43,2,176
25251874,AcquamarinaTiffany Home Burano ideale per famiglie,134077593,Marta,Isole,Burano,45.48512,12.41516,Entire home/apt,185,2,5,2019-07-13,0.14,5,330
25255457,VENETIAN AESTHETIC APARTMENT,190804024,Alberto,Terraferma,San Lorenzo XXV Aprile,45.49861,12.23886,Entire home/apt,80,2,52,2019-10-22,1.39,1,1
25259441,San Marco Arsenale Apartment,147027860,G.,Isole,Castello,45.43539,12.34877,Entire home/apt,118,2,24,2020-02-16,0.70,2,67
25277871,"Venice DIAMOND
   Water's Door",190958997,Maria,Isole,Cannaregio,45.44031,12.34047,Entire home/apt,128,1,147,2021-07-28,3.89,1,312
25281102,Ca' Girolamo Apartment with canal view,25128793,_mdm_,Isole,Cannaregio,45.44687,12.32485,Entire home/apt,76,1,90,2021-06-11,2.47,7,330
25285290,Beautiful flat near Biennale,16841762,Sara & Yayoi,Isole,Sant'Elena,45.42853,12.36138,Entire home/apt,97,2,84,2020-09-22,2.27,1,280
25312777,Nikki house appartamento Luce,187144142,Alessandro Markku,Isole,Castello,45.43435,12.34347,Entire home/apt,122,2,19,2019-10-06,0.51,3,40
25312863,"BIENNALE & S. MARK, family apt 2BDR 6p LUG DEPOSIT",191187861,Federica,Isole,Castello,45.43511,12.3447,Entire home/apt,116,7,93,2021-07-24,2.45,2,9
25318953,Ferienwohnung in Villa  mit Garten- Venedig Lido,191226349,Carla,Isole,Lido,45.4123,12.36588,Entire home/apt,130,4,5,2018-08-04,0.13,1,67
25331616,Rio Marin Garden View,27081641,Irene,Isole,Santa Croce,45.441,12.32469,Entire home/apt,100,3,23,2019-09-29,0.63,6,131
25338202,CASA DI GIO'  in Mestre-Venezia  M0270426322,166355815,Mela & Vale,Terraferma,Carpenedo,45.50181,12.2481,Entire home/apt,60,2,46,2019-10-14,1.26,3,309
25346014,House of Sunflowers,191387651,Fabio,Isole,Castello,45.43164,12.35627,Entire home/apt,90,1,72,2020-09-16,1.89,1,179
25359893,Apartment 5214 Fondamente Nove 3,10072655,Mario Apartment,Isole,Cannaregio,45.44297,12.34042,Entire home/apt,71,1,106,2020-02-22,2.74,15,337
25367088,"Hotspot to Venice, #Ca' Marcello 2000 Palace",191535805,Nicola,Terraferma,Piave 1860,45.48185,12.23749,Entire home/apt,62,1,128,2019-11-03,3.41,1,10
25369645,Marco Polo studio,114621580,Lorenza,Isole,Santa Croce,45.43891,12.33083,Entire home/apt,85,3,22,2019-07-01,0.57,3,353
25370939,Residenza Colombina,46904188,Mirco Optyflat,Isole,Castello,45.43504,12.34709,Entire home/apt,217,3,19,2020-02-05,0.79,12,206
25374585,Venice Sweet Home cod. ID M0270426535,45342577,Daria,Isole,Cannaregio,45.44686,12.31866,Entire home/apt,90,2,131,2020-08-04,3.40,4,322
25387131,ROSA DELLA LAGUNA  Apartment close to St. Mark's,191665455,Annamaria,Isole,Castello,45.4353,12.34405,Entire home/apt,98,2,26,2019-09-29,0.74,1,0
25390855,Ca' Burano     C.I.   M 0270426272,179584180,Antonella,Isole,Burano,45.48631,12.41552,Entire home/apt,85,2,60,2019-09-06,1.64,1,336
25392590,Apartment gorne,191694027,Mirella,Isole,Castello,45.43565,12.34927,Entire home/apt,65,1,96,2019-11-14,2.51,1,327
25395761,San Marco Love Gentile,46904188,Mirco Optyflat,Isole,San Marco,45.43279,12.33304,Entire home/apt,151,2,34,2019-06-23,0.89,12,265
25402893,Venice Park House (Triple Room),191752845,Anwarul Islam,Terraferma,Marghera,45.47401,12.22228,Private room,45,1,0,,,3,0
25416144,Charming house with canal view Rio Marin,37993131,Aldo,Isole,Cannaregio,45.44252,12.3255,Entire home/apt,130,3,2,2018-11-03,0.06,2,358
25439483,CASA TINTORETTO MORI 1 CON BELLA VISTA,190388209,Pietro,Isole,Cannaregio,45.44459,12.33383,Entire home/apt,145,3,52,2019-07-20,1.37,10,331
25440181,Giardino dei Melograni Economy Room #2,630328,Kosher House,Isole,Cannaregio,45.44588,12.326,Hotel room,90,1,1,2018-07-12,0.03,23,326
25442963,Studio in Cannaregio - ideal for couples,289615,Valentina,Isole,Cannaregio,45.44064,12.34007,Entire home/apt,102,2,23,2019-10-08,0.78,38,213
25443000,Ca dei Scorsoni - romantic studio,289615,Valentina,Isole,Cannaregio,45.44038,12.34047,Entire home/apt,102,2,68,2019-10-24,1.81,38,36
25443375,Giardino dei Melograni Doppia Uso Singolo #1,630328,Kosher House,Isole,Cannaregio,45.44659,12.32575,Hotel room,90,1,0,,,23,320
25472832,CASA TINTORETTO 2 CON GIARDINO PRIVATO E GAZEBO,190388209,Pietro,Isole,Cannaregio,45.4439,12.33399,Entire home/apt,180,3,41,2020-03-08,1.10,10,315
25475207,"CASA TINTORETTO MORI 3, NUOVO APPENA RISTRUTTURATO",190388209,Pietro,Isole,Cannaregio,45.44741,12.32728,Entire home/apt,140,3,37,2021-07-07,1.01,10,321
25477146,Ca Malvasia House with Garden M0270426277,5862083,Silvia,Isole,San Marco,45.43328,12.33212,Entire home/apt,284,2,17,2019-10-01,0.48,26,141
25496148,"CASA TINTORETTO CAMPIELLO, NUOVO E CONFORTEVOLE",190388209,Pietro,Isole,Cannaregio,45.44765,12.32576,Entire home/apt,150,3,53,2019-09-14,1.42,10,336
25497989,"CASA ANGELO WITH BALCONY, NEAR RIALTO BRIDGE",190388209,Pietro,Isole,Castello,45.43999,12.34234,Entire home/apt,115,3,17,2019-08-01,0.44,10,218
25499052,Ca' Spirito Santo,53699315,Marinella E Stefano,Isole,Dorsoduro,45.4285,12.33164,Entire home/apt,210,3,18,2019-05-15,0.49,4,173
25499654,sPALANCAti Giudecca,192439591,Elena,Isole,Giudecca,45.42617,12.32752,Entire home/apt,90,3,3,2018-07-31,0.08,1,364
25500624,Casa Caneve - 15min da Venezia,192444596,Levio,Terraferma,San Lorenzo XXV Aprile,45.49591,12.24709,Entire home/apt,86,2,0,,,1,0
25500906,Elegant design apartment near Saint Mark's Square,192278231,Chiara,Isole,San Marco,45.43442,12.33496,Entire home/apt,120,3,63,2019-11-21,1.69,1,198
25505241,La Bricola Terrace Apartment,669047,Viewsonvenice,Isole,Castello,45.43171,12.35282,Entire home/apt,289,3,4,2019-10-21,0.14,75,264
25505299,모닝하우스 b룸,188451565,정,Terraferma,Piave 1860,45.48571,12.23533,Private room,70,1,0,,,1,365
25510599,Cà Stae,192506084,Giuseppe,Isole,Santa Croce,45.43989,12.32915,Entire home/apt,78,1,149,2019-12-02,4.15,1,94
25513602,Palazzo Pisani Nicolai attico,75691230,Patrizia,Isole,Castello,45.43851,12.33917,Entire home/apt,297,3,34,2021-07-31,1.93,2,85
25528121,Sweet Ca Morgana Home,192632833,Maria Cristina,Isole,Santa Croce,45.44087,12.33055,Entire home/apt,71,2,91,2021-06-28,2.38,1,298
25534409,Casa Patanella - VeniseJetaime,78873399,Giuseppe,Isole,Santa Croce,45.43921,12.33004,Entire home/apt,154,1,3,2019-08-02,0.08,6,55
25536105,Alle Ancore 2021,192635744,Patrizia,Isole,Castello,45.43275,12.35581,Entire home/apt,117,2,40,2019-07-20,1.11,1,89
25537984,GIULY'S ROOM  nel cuore di Venezia,7702022,Doriana,Isole,Cannaregio,45.4399,12.33601,Private room,49,2,182,2021-07-28,4.76,1,196
25538752,"CASA GIUSTINA, romantic retreat on the roofs",4223020,Guido,Isole,Castello,45.43782,12.34636,Entire home/apt,90,3,38,2019-06-29,1.27,1,346
25559032,99 Venice Mestre Rooms Vidar independent & privacy,126451678,Jelena,Terraferma,San Lorenzo XXV Aprile,45.49181,12.24616,Private room,43,2,51,2019-06-24,1.41,12,246
25567708,'Casa Repetti' - 15 minutes from Venice,192855077,Francesco,Terraferma,Carpenedo,45.50346,12.25852,Entire home/apt,89,2,6,2018-08-21,0.16,1,0
25568635,Venice Smile Apartment 3,192859136,Paolo,Terraferma,Piave 1860,45.48488,12.23209,Entire home/apt,113,2,46,2019-09-25,1.21,2,84
25573346,Ca’Molin,28343543,Jacopo,Isole,San Marco,45.43228,12.33218,Entire home/apt,69,2,15,2019-06-19,0.42,1,43
25578733,Casa dei Leoni,632312,Guillaume,Isole,Castello,45.43429,12.34986,Entire home/apt,99,3,8,2018-08-06,0.21,8,0
25597867,Ciliota Deluxe,192985700,Domus,Isole,San Marco,45.43231,12.32945,Entire home/apt,139,2,76,2021-07-09,2.04,1,301
