link,address,geo_location,services,open_hours,prices
https://holtankoljak.net/omv_balatonfuzfo_arpadutca1,"Balatonfűzfő, Árpád utca 1.","47.06835175,18.03710938","['büfé', ' nagynyomású kútoszlop', ' UTA-kártya', ' kávé', ' bankkártya elfogadás', ' PB-gáz', ' autópálya-matrica', ' shop', ' WC', ' hűségkártya', ' kenőolaj', ' mobiltelefon egyenlegfeltöltés', ' DKV-kártya', ' keréknyomás mérő', ' pontgyűjtő kártya', '']","['Hétfő:06:00 - 21:00', '\t\t\tKedd:06:00 - 21:00', '\t\t\tSzerda:06:00 - 21:00', '\t\t\tCsütörtök:06:00 - 21:00', '\t\t\tPéntek:06:00 - 21:00', '\t\t\tSzombat:06:00 - 21:00', '\t\t\tVasárnap:06:00 - 21:00']","{'Prémium Benzin E10': '664.9,- Ft', 'Prémium Gázolaj': '758.9,- Ft', 'Gázolaj': '699.9,- Ft', '100-As Benzin E5': '688.9,- Ft', '95-ös Benzin E10': 'Nem ismert', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/mol_szerencs_gyarut38,"Szerencs, Gyár út 38.","48.15364456,21.19441986","['Wifi', ' autópálya-matrica', ' bankkártya elfogadás', ' gépi autómosó', ' hűségkártya', ' kávé', ' kézi autómosó', ' mobiltelefon egyenlegfeltöltés', ' shop', '']","['Hétfő:07:00 - 19:00', '\t\t\tKedd:07:00 - 19:00', '\t\t\tSzerda:07:00 - 19:00', '\t\t\tCsütörtök:07:00 - 19:00', '\t\t\tPéntek:07:00 - 19:00', '\t\t\tSzombat:07:00 - 19:00', '\t\t\tVasárnap:07:00 - 19:00']","{'Prémium Gázolaj': '781.0,- Ft', '95-ös Benzin E10': '665.0,- Ft', 'Gázolaj': '726.0,- Ft', '100-As Benzin E5': '702.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/magan_fadd_aranyjanosu06811hrszjelenlegzarva,"Fadd, Arany János u. 068/11 hrsz. Jelenleg zárva!","46.47945023,18.82972145","['bankkártya elfogadás', ' WC', ' shop', ' PB-gáz', ' kávé', '']","['Hétfő:Zárva', '\t\t\tKedd:Zárva', '\t\t\tSzerda:Zárva', '\t\t\tCsütörtök:Zárva', '\t\t\tPéntek:Zárva', '\t\t\tSzombat:Zárva', '\t\t\tVasárnap:Zárva']","{'Gázolaj': 'Nem ismert', '95-ös Benzin E10': 'Nem ismert', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/edo_szeged_szoregiut39-41,"Szeged, Szőregi út 39-41.","46.23646545,20.17009735","['WC', ' UTA-kártya', ' shop', ' porszívó', ' keréknyomás mérő', ' kézi autómosó', ' mobiltelefon egyenlegfeltöltés', ' nagynyomású kútoszlop', ' PB-gáz', ' kenőolaj', ' kávé', ' HU-GO feltöltés', ' gépi autómosó', ' bankkártya elfogadás', ' autópálya-matrica nemzetközi', ' autópálya-matrica', ' DKV-kártya', ' büfé', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'95-ös Benzin E10': '639.9,- Ft', '100-As Benzin E5': '682.9,- Ft', 'Gázolaj': '699.9,- Ft', 'Prémium Gázolaj': '758.9,- Ft', 'Lpg': '367.9,- Ft', 'Adblue': '639.9,- Ft'}"
https://holtankoljak.net/omv_maglod_jaszberenyiut,"Maglód, Jászberényi út","47.44766235,19.36238480","['shop', ' UTA-kártya', ' porszívó', ' bankkártya elfogadás', ' ABC', ' hűségkártya', ' mobiltelefon egyenlegfeltöltés', ' Wifi', ' büfé', ' DKV-kártya', ' kávé', ' kenőolaj', ' keréknyomás mérő', ' pontgyűjtő kártya', ' WC', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'95-ös Benzin E10': '648.8,- Ft', 'Gázolaj': '699.9,- Ft', 'Prémium Gázolaj': '758.9,- Ft', '100-As Benzin E5': '688.9,- Ft', 'Prémium Benzin E10': '664.9,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/mol_szatymaz_m5autopalya151kmbaloldal,"Szatymaz, M5 autópálya 151 km bal oldal","46.33999634,20.01815796","['shop', ' autópálya-matrica', ' HU-GO feltöltés', ' PB-gáz', ' mobiltelefon egyenlegfeltöltés', ' hűségkártya', ' kamion parkoló', ' pékség', ' bankkártya elfogadás', ' kávé', ' UTA-kártya', ' kenőolaj', ' nagynyomású kútoszlop', ' DKV-kártya', ' Wifi', ' Gyógyszer', ' Zuhanyzó', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'Prémium Gázolaj': '801.0,- Ft', '100-As Benzin E5': '722.0,- Ft', 'Gázolaj': '746.0,- Ft', '95-ös Benzin E10': '685.0,- Ft', 'Lpg': '400.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/shell_budaors_kinizsiut1-3,"Budaörs, Kinizsi út 1-3.","47.45195007,18.96459198","['Wifi', ' AdBlue kannás', ' kávé', ' bankkártya elfogadás', ' keréknyomás mérő', ' autópálya-matrica nemzetközi', ' hűségkártya', ' mobiltelefon egyenlegfeltöltés', ' autópálya-matrica', ' shop', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'100-As Benzin E5': '714.9,- Ft', 'Prémium Gázolaj': '778.9,- Ft', 'Prémium Benzin E10': '701.9,- Ft', '95-ös Benzin E10': '663.7,- Ft', 'Gázolaj': '724.9,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/mol_tokaj_tarcaliut86,"Tokaj, Tarcali út 86.","48.10612488,21.40058899","['autópálya-matrica', ' kézi autómosó', ' PB-gáz', ' mobiltelefon egyenlegfeltöltés', ' hűségkártya', ' bankkártya elfogadás', ' kávé', ' UTA-kártya', ' shop', ' nagynyomású kútoszlop', ' Pick Pack Pont', '']","['Hétfő:06:00 - 22:00', '\t\t\tKedd:06:00 - 22:00', '\t\t\tSzerda:06:00 - 22:00', '\t\t\tCsütörtök:06:00 - 22:00', '\t\t\tPéntek:06:00 - 22:00', '\t\t\tSzombat:06:00 - 22:00', '\t\t\tVasárnap:06:00 - 22:00']","{'100-As Benzin E5': '702.0,- Ft', '95-ös Benzin E10': '665.0,- Ft', 'Gázolaj': '726.0,- Ft', 'Prémium Gázolaj': '781.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/mol_kapolna_3szfklut,"Kápolna, 3.sz. fkl. út","47.75973129,20.24063301","['HU-GO feltöltés', ' UTA-kártya', ' AdBlue kannás', ' kávé', ' bankkártya elfogadás', ' keréknyomás mérő', ' hűségkártya', ' mobiltelefon egyenlegfeltöltés', ' nagynyomású kútoszlop', ' PB-gáz', ' kézi autómosó', ' autópálya-matrica', ' shop', ' Wifi', '']","['Hétfő:05:00 - 21:00', '\t\t\tKedd:05:00 - 21:00', '\t\t\tSzerda:05:00 - 21:00', '\t\t\tCsütörtök:05:00 - 21:00', '\t\t\tPéntek:05:00 - 21:00', '\t\t\tSzombat:05:00 - 21:00', '\t\t\tVasárnap:05:00 - 21:00']","{'Prémium Gázolaj': '781.0,- Ft', '100-As Benzin E5': '702.0,- Ft', 'Gázolaj': '726.0,- Ft', '95-ös Benzin E10': '665.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/mol_budapest_golgotaterviii,"Budapest VIII, Golgota tér (VIII.)","47.48596573,19.09329605","['shop', ' PB-gáz', ' nagynyomású kútoszlop', ' mobiltelefon egyenlegfeltöltés', ' keréknyomás mérő', ' kenőolaj', ' kávé', ' gépi autómosó', ' bankkártya elfogadás', ' autópálya-matrica', ' AdBlue kannás', ' UTA-kártya', ' WC', ' Pick Pack Pont', ' Wifi', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'100-As Benzin E5': '702.0,- Ft', 'Prémium Gázolaj': '781.0,- Ft', 'Gázolaj': '726.0,- Ft', '95-ös Benzin E10': '665.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/omv_budapest_viii_kerepesiut22,"Budapest VIII, Kerepesi út 22.","47.49988937,19.10185814","['porszívó', ' bankkártya elfogadás', ' UTA-kártya', ' nagynyomású kútoszlop', ' autópálya-matrica', ' gépi autómosó', ' shop', ' DKV-kártya', ' hűségkártya', ' kávé', ' kenőolaj', ' keréknyomás mérő', ' WC', ' Wifi', ' pontgyűjtő kártya', '']","['Hétfő:06:00 - 22:00', '\t\t\tKedd:06:00 - 22:00', '\t\t\tSzerda:06:00 - 22:00', '\t\t\tCsütörtök:06:00 - 22:00', '\t\t\tPéntek:06:00 - 22:00', '\t\t\tSzombat:06:00 - 22:00', '\t\t\tVasárnap:06:00 - 22:00']","{'95-ös Benzin E10': '648.8,- Ft', 'Gázolaj': '699.9,- Ft', 'Prémium Gázolaj': '758.9,- Ft', '100-As Benzin E5': '688.9,- Ft', 'Prémium Benzin E10': '664.9,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/shell_gyongyos_pestiut74,"Gyöngyös, Pesti út 74","47.76720810,19.91428947","['shop', ' WC', ' bankkártya elfogadás', ' kávé', ' AdBlue kannás', ' büfé', ' nagynyomású kútoszlop', ' keréknyomás mérő', ' HU-GO feltöltés', ' hűségkártya', ' Wifi', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'95-ös Benzin E10': '663.7,- Ft', '100-As Benzin E5': '714.9,- Ft', 'Prémium Benzin E10': '701.9,- Ft', 'Prémium Gázolaj': '778.9,- Ft', 'Gázolaj': '724.9,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/omv_inarcs_m5autopalya82kmszbal,"Inárcs, M5 autópálya 82. kmsz. bal","47.27516556,19.32435036","['nagynyomású kútoszlop', ' UTA-kártya', ' bankkártya elfogadás', ' PB-gáz', ' autópálya-matrica', ' shop', ' HU-GO feltöltés', ' büfé', ' DKV-kártya', ' hűségkártya', ' kávé', ' kenőolaj', ' keréknyomás mérő', ' Mozgáskorlátozott mosdó', ' pontgyűjtő kártya', ' WC', ' Wifi', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'Lpg': '435.9,- Ft', '95-ös Benzin E10': '653.8,- Ft', 'Gázolaj': '704.9,- Ft', 'Prémium Gázolaj': '768.9,- Ft', '100-As Benzin E5': '698.9,- Ft', 'Prémium Benzin E10': '684.9,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/omv_budapest_iv_vaciut16,"Budapest IV, Váci út 16.","47.56428146,19.07847404","['shop', ' nagynyomású kútoszlop', ' gépi autómosó', ' porszívó', ' bankkártya elfogadás', ' UTA-kártya', ' DKV-kártya', ' hűségkártya', ' kávé', ' kenőolaj', ' keréknyomás mérő', ' Wifi', ' WC', ' büfé', ' pontgyűjtő kártya', '']","['Hétfő:06:00 - 22:00', '\t\t\tKedd:06:00 - 22:00', '\t\t\tSzerda:06:00 - 22:00', '\t\t\tCsütörtök:06:00 - 22:00', '\t\t\tPéntek:06:00 - 22:00', '\t\t\tSzombat:06:00 - 22:00', '\t\t\tVasárnap:06:00 - 22:00']","{'95-ös Benzin E10': '648.8,- Ft', 'Gázolaj': '699.9,- Ft', 'Prémium Gázolaj': '758.9,- Ft', '100-As Benzin E5': '688.9,- Ft', 'Prémium Benzin E10': '664.9,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/mol_budapest_helsinkiu108-112,"Budapest XXIII, Helsinki u. 108-112.","47.42177200,19.10576248","['nagynyomású kútoszlop', ' mobiltelefon egyenlegfeltöltés', ' kézi autómosó', ' kenőolaj', ' kávé', ' hűségkártya', ' gépi autómosó', ' bankkártya elfogadás', ' autópálya-matrica', ' shop', ' Wifi', '']","['Hétfő:06:00 - 21:00', '\t\t\tKedd:06:00 - 21:00', '\t\t\tSzerda:06:00 - 21:00', '\t\t\tCsütörtök:06:00 - 21:00', '\t\t\tPéntek:06:00 - 21:00', '\t\t\tSzombat:06:00 - 21:00', '\t\t\tVasárnap:06:00 - 21:00']","{'Prémium Gázolaj': '781.0,- Ft', '95-ös Benzin E10': '665.0,- Ft', 'Gázolaj': '726.0,- Ft', 'Lpg': '372.0,- Ft', '100-As Benzin E5': '702.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/mobil_petrol_budapest_x_jaszberenyiut53,"Budapest X, Jászberényi út 53.","47.48648453,19.18487930","['bankkártya elfogadás', ' büfé', ' hűségkártya', ' kávé', ' kenőolaj', ' keréknyomás mérő', ' kézi autómosó', ' mobiltelefon egyenlegfeltöltés', ' shop', ' tankoló automata', ' WC', ' Wifi', '']","['Hétfő:06:00 - 20:00', '\t\t\tKedd:06:00 - 20:00', '\t\t\tSzerda:06:00 - 20:00', '\t\t\tCsütörtök:06:00 - 20:00', '\t\t\tPéntek:06:00 - 20:00', '\t\t\tSzombat:06:00 - 20:00', '\t\t\tVasárnap:06:00 - 20:00']","{'95-ös Benzin E10': '629.0,- Ft', '100-As Benzin E5': '679.0,- Ft', 'Gázolaj': '684.0,- Ft', 'Prémium Gázolaj': '734.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/omv_budapest_xi_irinyiut34-36,"Budapest XI, Irinyi út 34-36.","47.47409058,19.05417633","['bankkártya elfogadás', ' autópálya-matrica', ' ABC', ' shop', ' UTA-kártya', ' büfé', ' hűségkártya', ' kávé', ' kenőolaj', ' keréknyomás mérő', ' mobiltelefon egyenlegfeltöltés', ' WC', ' Wifi', ' DKV-kártya', ' pontgyűjtő kártya', '']","['Hétfő:06:00 - 21:00', '\t\t\tKedd:06:00 - 21:00', '\t\t\tSzerda:06:00 - 21:00', '\t\t\tCsütörtök:06:00 - 21:00', '\t\t\tPéntek:06:00 - 21:00', '\t\t\tSzombat:06:00 - 21:00', '\t\t\tVasárnap:06:00 - 21:00']","{'95-ös Benzin E10': '648.8,- Ft', 'Gázolaj': '699.9,- Ft', 'Prémium Gázolaj': '758.9,- Ft', '100-As Benzin E5': '688.9,- Ft', 'Prémium Benzin E10': '664.9,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/mol_sarkeresztes_013381-esfout,"Sárkeresztes, 0133. (81-es főút)","47.25478745,18.34464264","['UTA-kártya', ' shop', ' PB-gáz', ' mobiltelefon egyenlegfeltöltés', ' keréknyomás mérő', ' kenőolaj', ' kávé', ' hűségkártya', ' DKV-kártya', ' bankkártya elfogadás', ' autópálya-matrica', ' Wifi', '']","['Hétfő:06:00 - 20:00', '\t\t\tKedd:06:00 - 20:00', '\t\t\tSzerda:06:00 - 20:00', '\t\t\tCsütörtök:06:00 - 20:00', '\t\t\tPéntek:06:00 - 20:00', '\t\t\tSzombat:06:00 - 20:00', '\t\t\tVasárnap:06:00 - 20:00']","{'Gázolaj': '726.0,- Ft', 'Prémium Gázolaj': '781.0,- Ft', '95-ös Benzin E10': '665.0,- Ft', '100-As Benzin E5': '702.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/omv_paks_6szfout110km,"Paks, 6. sz. főút 110 km.","46.61902618,18.85844040","['kézi autómosó', ' nagynyomású kútoszlop', ' PB-gáz', ' gépi autómosó', ' bankkártya elfogadás', ' autópálya-matrica', ' porszívó', ' shop', ' UTA-kártya', ' büfé', ' DKV-kártya', ' hűségkártya', ' kávé', ' kenőolaj', ' keréknyomás mérő', ' WC', ' Wifi', ' pontgyűjtő kártya', '']","['Hétfő:06:00 - 22:00', '\t\t\tKedd:06:00 - 22:00', '\t\t\tSzerda:06:00 - 22:00', '\t\t\tCsütörtök:06:00 - 22:00', '\t\t\tPéntek:06:00 - 22:00', '\t\t\tSzombat:06:00 - 22:00', '\t\t\tVasárnap:06:00 - 22:00']","{'95-ös Benzin E10': '648.8,- Ft', 'Gázolaj': '699.9,- Ft', 'Prémium Benzin E10': '664.9,- Ft', '100-As Benzin E5': '688.9,- Ft', 'Prémium Gázolaj': '758.9,- Ft', 'Lpg': 'Nem ismert', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/mol_dombrad_tiszakanyariuthagohegy,"Dombrád, Tiszakanyári út (Hágóhegy)  ","48.23660278,21.93597603","['bankkártya elfogadás', ' WC', ' hűségkártya', ' mobiltelefon egyenlegfeltöltés', ' shop', ' UTA-kártya', ' DKV-kártya', ' keréknyomás mérő', ' kenőolaj', '']","['Hétfő:07:00 - 19:00', '\t\t\tKedd:07:00 - 19:00', '\t\t\tSzerda:07:00 - 19:00', '\t\t\tCsütörtök:07:00 - 19:00', '\t\t\tPéntek:07:00 - 19:00', '\t\t\tSzombat:07:00 - 19:00', '\t\t\tVasárnap:07:00 - 19:00']","{'95-ös Benzin E10': '665.0,- Ft', 'Gázolaj': '726.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/grovi_kft__fehergyarmat_martirokutja12,"Fehérgyarmat, Mártírok útja 12.","47.98122025,22.50290108","['shop', ' PB-gáz', ' nagynyomású kútoszlop', ' mobiltelefon egyenlegfeltöltés', ' keréknyomás mérő', ' kenőolaj', ' WC', ' kávé', ' HU-GO feltöltés', ' Eurowag-kártya', ' bankkártya elfogadás', ' autópálya-matrica', ' Csomagpont GLS', ' DKV-kártya', ' kézi autómosó', ' porszívó', '']","['Hétfő:06:00 - 20:00', '\t\t\tKedd:06:00 - 20:00', '\t\t\tSzerda:06:00 - 20:00', '\t\t\tCsütörtök:06:00 - 20:00', '\t\t\tPéntek:06:00 - 20:00', '\t\t\tSzombat:06:00 - 20:00', '\t\t\tVasárnap:06:00 - 20:00']","{'Gázolaj': '699.0,- Ft', '95-ös Benzin E10': '648.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/mol_nyirbator_csaszariut,"Nyírbátor, Császári út","47.84169006,22.14599037","['nagynyomású kútoszlop', ' kenőolaj', ' UTA-kártya', ' AdBlue kannás', ' kávé', ' bankkártya elfogadás', ' WC', ' keréknyomás mérő', ' hűségkártya', ' mobiltelefon egyenlegfeltöltés', ' PB-gáz', ' kézi autómosó', ' autópálya-matrica', ' shop', ' HU-GO feltöltés', '']","['Hétfő:05:30 - 21:30', '\t\t\tKedd:05:30 - 21:30', '\t\t\tSzerda:05:30 - 21:30', '\t\t\tCsütörtök:05:30 - 21:30', '\t\t\tPéntek:05:30 - 21:30', '\t\t\tSzombat:05:30 - 21:30', '\t\t\tVasárnap:05:30 - 21:30']","{'Gázolaj': '726.0,- Ft', '95-ös Benzin E10': '665.0,- Ft', '100-As Benzin E5': '702.0,- Ft', 'Prémium Gázolaj': '781.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/mol_berettyoujfalu_42szfklutfoldesiut49,"Berettyóújfalu, 42.sz. fkl. út Földesi út 49.","47.23561096,21.53043938","['Pick Pack Pont', ' Wifi', ' DKV-kártya', ' HU-GO feltöltés', ' nagynyomású kútoszlop', ' UTA-kártya', ' kávé', ' bankkártya elfogadás', ' WC', ' pékség', ' hűségkártya', ' mobiltelefon egyenlegfeltöltés', ' PB-gáz', ' autópálya-matrica', ' gépi autómosó', ' shop', ' Lottózó', ' Gyógyszer', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'95-ös Benzin E10': '665.0,- Ft', '100-As Benzin E5': '702.0,- Ft', 'Lpg': '380.0,- Ft', 'Prémium Gázolaj': '781.0,- Ft', 'Gázolaj': '726.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/nkm-mobilitas_budapest_x_kobanyaiut55,"Budapest X, Kőbányai út 55.","47.48267365,19.12401962","['Pick Pack Pont', ' WC', ' UTA-kártya', ' shop', ' porszívó', ' PB-gáz', ' mobiltelefon egyenlegfeltöltés', ' keréknyomás mérő', ' kávé', ' hűségkártya', ' gépi autómosó', ' bankkártya elfogadás', ' autópálya-matrica nemzetközi', ' autópálya-matrica', ' Wifi', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'Cng': '1,990.0,- Ft /kg2022-11-23 óta aktuális', '95-ös Benzin E10': '665.0,- Ft', 'Gázolaj': '726.0,- Ft', 'Prémium Gázolaj': '781.0,- Ft', '100-As Benzin E5': '702.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/magan_mateszalka_meggyesiut31,"Mátészalka, Meggyesi út 31.","47.94113159,22.30687332","['PB-gáz', ' keréknyomás mérő', ' mobiltelefon egyenlegfeltöltés', ' Eurowag-kártya', ' autópálya-matrica', ' bankkártya elfogadás', ' nagynyomású kútoszlop', ' HU-GO feltöltés', ' hűségkártya', ' kávé', ' kenőolaj', ' shop', ' WC', ' Csomagpont GLS', ' DKV-kártya', '']","['Hétfő:06:00 - 20:00', '\t\t\tKedd:06:00 - 20:00', '\t\t\tSzerda:06:00 - 20:00', '\t\t\tCsütörtök:06:00 - 20:00', '\t\t\tPéntek:06:00 - 20:00', '\t\t\tSzombat:06:00 - 20:00', '\t\t\tVasárnap:06:00 - 20:00']","{'Gázolaj': '699.0,- Ft', '95-ös Benzin E10': '648.0,- Ft', 'Adblue': '710.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
