host_is_superhost,host_total_listings_count,host_identity_verified,room_type,accommodates,bedrooms,beds,price,availability_30,availability_365,number_of_reviews,number_of_reviews_l30d,review_scores_cleanliness,review_scores_value,instant_bookable,reviews_per_month,description_host,description_neighbourhood,neighbourhood_cleansed_grouped,host_since_years,first_review_years,last_review_years,bathrooms_are_shared,bathrooms_count,amenity_washer,amenity_hangers,amenity_long_term_stays_allowed,amenity_shampoo,amenity_dishes_and_silverware,amenity_elevator,amenity_tv,amenity_hot_water,amenity_workspace,amenity_stove,amenity_bed_linens,amenity_refrigerator,amenity_hair_dryer,amenity_iron,amenity_coffee_maker,amenity_cooking_basics,name_cleaned_length,description_cleaned_length,name_touristy
0,1.0,0,entire_place,4,1.0,1.0,54.0,0,0,1,0,5.0,5.0,1,0.09,1,0,Leopoldstadt,2.3917808219178083,1.084931506849315,1.084931506849315,0,1.0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,8,144,1
0,1.0,0,entire_place,4,1.0,1.0,54.0,0,0,2,0,4.5,4.5,1,0.17,1,0,Leopoldstadt,2.3917808219178083,1.0876712328767124,1.0794520547945206,0,1.0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,4,144,0
0,1.0,0,entire_place,4,1.0,1.0,54.0,0,0,2,0,4.5,4.0,1,0.17,1,0,Leopoldstadt,2.3917808219178083,1.1123287671232878,1.0986301369863014,0,1.0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,10,144,1
0,0.0,0,private_room,2,1.0,1.0,15.0,0,0,3,0,5.0,5.0,0,0.26,1,1,Other,1.1232876712328768,1.1095890410958904,1.104109589041096,1,1.0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,6,148,1
1,0.0,1,entire_place,2,1.0,2.0,50.0,21,58,11,0,4.82,5.0,1,0.93,0,0,Ottakring,2.9945205479452053,1.1178082191780825,1.0191780821917809,0,1.0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,5,121,0
0,4.0,1,private_room,4,1.0,0.0,37.0,2,300,31,2,4.52,4.74,1,2.68,1,1,Other,4.010958904109589,1.093150684931507,0.3095890410958904,0,1.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,8,74,1
1,0.0,0,entire_place,4,1.0,2.0,53.0,6,317,143,5,4.85,4.86,0,12.33,1,0,Alsergrund,1.1205479452054794,1.095890410958904,0.2219178082191781,0,1.5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,150,0
0,0.0,1,private_room,4,1.0,4.0,129.0,30,362,2,0,3.5,4.5,0,0.19,0,0,Favoriten,1.1205479452054794,0.9863013698630136,0.8328767123287671,0,1.5,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,4,134,0
0,72.0,1,entire_place,8,3.0,4.0,78.0,10,111,10,1,4.9,4.9,1,0.87,0,1,Ottakring,9.164383561643836,1.0876712328767124,0.9287671232876712,0,1.5,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,3,78,0
1,8.0,1,entire_place,2,1.0,1.0,45.0,4,64,15,0,4.87,4.87,1,1.34,1,1,Neubau,5.13972602739726,1.0602739726027397,1.0986301369863014,0,1.0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,5,0,0
1,14.0,1,entire_place,6,1.0,3.0,119.0,0,91,1,0,5.0,4.0,1,0.09,0,0,Landstra§e,3.306849315068493,1.0575342465753426,1.0575342465753426,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,145,1
1,0.0,0,entire_place,4,1.0,2.0,81.0,3,332,38,4,4.79,4.95,1,3.9,1,0,Leopoldstadt,1.1178082191780825,0.9424657534246575,0.3013698630136986,0,1.5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,152,0
1,14.0,1,entire_place,6,2.0,3.0,159.0,20,37,5,0,5.0,5.0,1,0.45,0,0,Landstra§e,3.306849315068493,1.0657534246575342,1.0383561643835617,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,145,0
0,1.0,0,entire_place,2,1.0,2.0,69.0,27,267,1,0,5.0,3.0,0,0.09,1,1,Other,7.065753424657534,1.082191780821918,1.082191780821918,0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,7,68,0
1,14.0,1,entire_place,4,1.0,2.0,109.0,7,157,1,0,4.0,5.0,1,0.09,0,0,Landstra§e,3.306849315068493,1.008219178082192,1.008219178082192,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,145,1
0,3.0,1,entire_place,3,1.0,2.0,40.0,29,364,25,2,4.84,4.72,1,2.21,0,1,Other,1.2410958904109588,1.073972602739726,0.1753424657534246,0,1.0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,6,20,1
0,2.0,1,entire_place,2,1.0,1.0,61.0,0,281,11,0,4.82,4.0,1,0.98,0,0,Ottakring,1.4191780821917808,1.0657534246575342,0.7863013698630137,0,1.0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,4,167,0
1,0.0,1,private_room,2,1.0,1.0,27.0,6,131,20,4,5.0,4.95,1,1.7,1,0,Ottakring,7.517808219178082,1.106849315068493,0.1616438356164383,1,1.0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,8,181,0
0,22.0,1,entire_place,4,1.0,1.0,94.0,26,361,6,0,2.83,3.83,0,0.66,0,1,Landstra§e,9.608219178082193,0.8904109589041096,0.2630136986301369,0,1.5,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,3,77,1
0,0.0,1,entire_place,3,1.0,1.0,55.0,0,93,6,0,5.0,4.83,0,0.56,0,0,Rudolfsheim-Fnfhaus,8.30958904109589,1.0191780821917809,0.8438356164383561,0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5,99,1
0,1.0,1,entire_place,5,2.0,2.0,150.0,30,365,1,0,5.0,5.0,1,0.09,1,1,Leopoldstadt,4.126027397260274,1.0767123287671232,1.0767123287671232,0,1.0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,3,69,1
0,0.0,0,private_room,2,1.0,1.0,30.0,0,0,3,0,4.33,5.0,1,0.27,1,1,Neubau,5.115068493150685,1.0712328767123287,1.0054794520547945,1,1.0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,6,77,0
1,3.0,1,entire_place,6,2.0,4.0,120.0,30,357,13,2,4.69,4.77,0,1.2,1,0,Rudolfsheim-Fnfhaus,5.306849315068493,1.03013698630137,1.0246575342465754,0,1.0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,5,123,0
1,6.0,1,entire_place,6,2.0,3.0,69.0,9,303,8,1,5.0,5.0,1,0.73,0,0,Other,2.254794520547945,1.0383561643835617,0.958904109589041,0,1.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,8,153,0
1,8.0,1,entire_place,2,1.0,1.0,259.0,30,365,2,0,5.0,4.5,1,0.2,1,0,Innere Stadt,3.202739726027397,0.9616438356164384,0.8821917808219178,0,1.5,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,5,137,0
1,3.0,1,entire_place,6,2.0,3.0,120.0,2,259,15,1,5.0,5.0,1,1.48,0,0,Neubau,5.367123287671233,0.9753424657534246,0.1753424657534246,0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5,156,1
1,3.0,1,entire_place,2,1.0,2.0,35.0,1,277,11,3,4.64,4.91,0,1.08,0,0,Landstra§e,5.027397260273973,0.978082191780822,0.589041095890411,0,1.0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,5,109,0
0,0.0,1,entire_place,9,3.0,4.0,100.0,14,345,1,0,5.0,5.0,0,0.17,1,0,Rudolfsheim-Fnfhaus,7.008219178082192,0.6219178082191781,0.6219178082191781,0,2.5,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,5,0,1
0,24.0,1,entire_place,2,1.0,2.0,43.0,23,138,9,2,4.11,4.22,1,0.84,0,0,Favoriten,5.402739726027397,1.0191780821917809,0.9506849315068492,0,1.0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4,132,0
1,0.0,0,entire_place,5,1.0,1.0,60.0,7,283,5,0,4.8,5.0,1,0.47,1,1,Other,1.227397260273973,1.010958904109589,0.9835616438356164,0,1.0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,2,73,0
1,2.0,1,entire_place,6,1.0,3.0,51.0,7,165,5,1,4.8,4.8,1,0.46,0,0,Other,4.701369863013698,1.0410958904109588,0.2082191780821917,0,1.0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,7,158,0
1,1.0,1,entire_place,4,1.0,3.0,49.0,6,293,10,5,4.8,4.9,1,0.91,0,1,Landstra§e,4.128767123287672,1.0410958904109588,0.1561643835616438,0,1.5,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,7,134,0
0,0.0,0,entire_place,4,1.0,2.0,70.0,0,0,1,0,5.0,5.0,0,0.11,0,0,Ottakring,1.093150684931507,0.9123287671232876,0.9123287671232876,0,1.0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,4,127,0
0,5.0,0,entire_place,6,3.0,3.0,118.0,12,146,5,1,4.8,4.8,0,0.48,0,0,Leopoldstadt,5.526027397260274,0.9945205479452056,0.1945205479452054,0,1.5,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,5,95,1
0,13.0,1,entire_place,4,1.0,1.0,51.0,14,349,4,1,4.75,5.0,1,0.36,1,1,Other,3.676712328767124,1.0493150684931507,0.9452054794520548,0,1.5,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,6,105,0
0,72.0,1,entire_place,4,1.0,2.0,61.0,16,131,58,2,4.66,4.76,1,5.15,0,1,Landstra§e,9.164383561643836,1.0684931506849316,0.2821917808219178,0,1.0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,4,83,0
0,4.0,1,entire_place,4,1.0,2.0,87.0,0,0,6,0,4.17,3.83,1,0.55,0,1,Innere Stadt,2.9178082191780823,1.0383561643835617,1.0410958904109588,0,1.0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,6,83,0
0,4.0,1,entire_place,4,1.0,2.0,83.0,0,0,2,0,5.0,4.0,1,0.18,0,1,Innere Stadt,2.9178082191780823,1.0438356164383562,1.0,0,1.0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,8,83,0
1,3.0,1,entire_place,2,1.0,1.0,80.0,7,312,2,1,5.0,4.5,1,0.43,0,0,Landstra§e,6.443835616438356,0.5260273972602739,0.2246575342465753,0,1.0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,5,151,0
1,10.0,1,entire_place,2,1.0,1.0,51.0,5,331,30,3,4.7,4.7,1,2.93,0,0,Favoriten,4.698630136986301,0.9835616438356164,0.2,0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,6,164,0
0,0.0,1,entire_place,3,1.0,2.0,50.0,0,0,3,0,3.33,4.0,1,0.27,1,0,Other,5.498630136986302,1.0438356164383562,1.03013698630137,0,1.5,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,9,140,0
0,0.0,1,entire_place,5,3.0,3.0,55.0,7,294,15,1,4.8,4.73,1,1.46,1,1,Other,2.452054794520548,0.989041095890411,0.1671232876712328,0,1.0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,5,127,0
1,1.0,1,entire_place,4,1.0,2.0,128.0,25,357,16,1,5.0,4.75,1,1.52,1,1,Other,2.147945205479452,1.0054794520547945,0.7205479452054795,0,1.5,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,7,54,0
1,0.0,1,entire_place,2,1.0,1.0,150.0,23,88,2,0,5.0,5.0,1,0.18,0,0,Innere Stadt,8.906849315068493,1.0383561643835617,0.9643835616438357,0,1.5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,9,161,0
0,0.0,0,private_room,2,1.0,1.0,20.0,0,0,5,0,4.0,5.0,0,0.46,1,1,Other,5.032876712328767,1.03013698630137,0.958904109589041,1,1.0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,6,76,1
0,0.0,0,entire_place,4,1.0,2.0,45.0,29,179,2,1,5.0,5.0,1,0.19,1,1,Favoriten,1.073972602739726,1.021917808219178,0.1890410958904109,0,1.0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,7,122,0
0,0.0,1,entire_place,4,1.0,2.0,69.0,0,0,2,0,5.0,4.5,0,0.19,0,1,Other,1.2493150684931509,0.9945205479452056,1.0383561643835617,0,1.0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,8,147,0
0,3.0,1,entire_place,2,1.0,1.0,45.0,23,170,2,0,5.0,5.0,1,0.18,1,1,Leopoldstadt,1.227397260273973,1.0438356164383562,0.8328767123287671,0,1.0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,3,36,0
0,0.0,1,entire_place,9,3.0,3.0,95.0,0,310,2,0,3.0,2.5,0,0.55,1,1,Mariahilf,1.6493150684931508,0.4410958904109589,0.2794520547945205,0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,3,72,0
0,0.0,0,entire_place,6,1.0,1.0,60.0,0,0,7,0,4.0,4.0,0,0.63,1,0,Rudolfsheim-Fnfhaus,1.717808219178082,1.0575342465753426,0.9972602739726028,0,1.0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,10,159,1
1,4.0,1,entire_place,5,2.0,2.0,140.0,1,325,10,1,4.6,4.6,1,2.31,0,0,Leopoldstadt,9.712328767123289,0.4986301369863014,0.3424657534246575,0,2.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,9,153,0
0,72.0,1,private_room,6,1.0,3.0,69.0,11,115,6,0,5.0,4.83,1,0.54,0,1,Landstra§e,9.164383561643836,1.0547945205479452,0.2575342465753424,0,1.0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,3,84,0
0,5.0,0,entire_place,6,3.0,3.0,115.0,8,110,10,1,4.7,5.0,1,0.97,0,0,Leopoldstadt,5.526027397260274,0.9863013698630136,0.2520547945205479,0,1.5,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,5,92,1
1,20.0,1,entire_place,4,1.0,2.0,48.0,22,357,3,0,5.0,5.0,0,0.28,0,0,Other,7.884931506849315,1.010958904109589,0.4876712328767123,0,1.0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,4,125,0
0,0.0,0,entire_place,8,4.0,6.0,150.0,0,188,2,0,4.0,5.0,1,0.19,1,0,Other,8.553424657534247,0.9917808219178084,0.2684931506849315,0,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,5,92,0
0,0.0,1,entire_place,3,1.0,2.0,27.0,11,59,21,1,4.48,4.81,1,1.94,0,1,Neubau,1.523287671232877,1.0328767123287672,0.1726027397260274,0,1.0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,7,89,1
1,1.0,0,entire_place,4,1.0,1.0,114.0,0,36,2,0,4.0,5.0,1,0.19,1,1,Other,2.728767123287671,1.008219178082192,0.96986301369863,0,1.5,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,6,76,0
1,2.0,1,entire_place,4,1.0,2.0,35.0,5,227,8,2,4.88,4.88,1,0.77,1,0,Rudolfsheim-Fnfhaus,2.410958904109589,0.9972602739726028,0.2136986301369863,0,1.5,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,3,126,0
0,0.0,0,private_room,5,2.0,3.0,20.0,30,90,3,0,5.0,5.0,1,1.45,0,0,Other,3.4027397260273973,0.3123287671232876,1.0191780821917809,1,1.0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,6,15,1
0,5.0,0,entire_place,6,3.0,3.0,158.0,21,81,1,0,5.0,5.0,0,0.09,0,0,Leopoldstadt,5.526027397260274,1.0164383561643835,1.0164383561643835,0,1.5,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,5,115,1
0,1.0,1,private_room,2,1.0,1.0,30.0,0,279,18,2,4.72,4.78,0,1.76,0,1,Other,1.2246575342465753,0.9835616438356164,0.3013698630136986,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,5,39,0
0,0.0,0,entire_place,3,1.0,3.0,60.0,0,5,1,1,5.0,5.0,1,1.0,1,0,Other,6.30958904109589,0.1671232876712328,0.1671232876712328,0,1.0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,4,120,0
0,0.0,0,entire_place,4,1.0,3.0,39.0,19,74,4,1,5.0,4.75,1,2.93,1,1,Favoriten,1.0575342465753426,0.2547945205479452,0.2712328767123287,0,1.5,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,3,71,1
1,0.0,1,entire_place,4,1.0,3.0,72.0,0,134,2,0,5.0,4.5,1,0.2,0,1,Alsergrund,1.6575342465753424,0.9643835616438357,0.2876712328767123,0,1.0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,4,120,0
0,0.0,1,entire_place,5,2.0,3.0,72.0,4,220,11,2,4.55,4.82,1,1.05,1,1,Landstra§e,1.063013698630137,1.0054794520547945,0.2383561643835616,0,1.0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,6,132,1
0,0.0,1,private_room,1,1.0,1.0,30.0,0,0,1,0,5.0,5.0,1,0.09,1,1,Neubau,5.172602739726028,1.0136986301369864,1.0136986301369864,1,1.0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,8,87,0
0,2.0,1,private_room,2,1.0,1.0,22.0,0,0,4,0,5.0,5.0,0,0.38,1,0,Margareten,6.789041095890411,1.008219178082192,1.0027397260273974,1,1.5,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,7,144,1
1,13.0,1,entire_place,4,1.0,2.0,150.0,10,293,12,4,4.83,4.75,1,1.71,0,0,Innere Stadt,9.726027397260276,0.7178082191780822,0.1945205479452054,0,1.0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,9,28,1
0,2.0,0,private_room,2,1.0,1.0,100.0,30,90,1,0,5.0,5.0,0,0.09,1,1,Other,1.0547945205479452,1.0410958904109588,1.0410958904109588,1,1.0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,8,75,0
0,72.0,1,entire_place,2,1.0,1.0,43.0,7,115,4,0,5.0,4.75,1,1.97,0,1,Other,9.164383561643836,0.3095890410958904,0.4164383561643835,0,1.0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,2,79,0
0,72.0,1,entire_place,2,1.0,1.0,43.0,18,133,2,0,5.0,5.0,1,0.29,0,1,Ottakring,9.164383561643836,0.7013698630136986,0.6821917808219178,0,1.0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,2,75,0
0,72.0,1,entire_place,2,1.0,1.0,40.0,19,106,3,0,4.0,4.0,1,0.28,0,1,Other,9.164383561643836,1.0164383561643835,0.2520547945205479,0,1.0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,3,80,0
0,0.0,1,entire_place,4,2.0,4.0,119.0,30,365,1,0,5.0,5.0,1,0.64,1,0,Other,1.0657534246575342,0.2712328767123287,0.2712328767123287,0,1.0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,122,0
1,3.0,1,entire_place,4,1.0,3.0,69.0,11,285,58,7,4.98,4.83,1,5.35,0,1,Margareten,1.7068493150684931,1.0328767123287672,0.1890410958904109,0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,7,160,1
1,5.0,1,entire_place,3,1.0,3.0,65.0,9,52,7,2,4.86,4.71,1,0.66,0,0,Rudolfsheim-Fnfhaus,7.397260273972603,1.008219178082192,0.210958904109589,0,1.0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,6,150,0
0,0.0,0,entire_place,4,1.0,1.0,90.0,30,85,1,0,5.0,5.0,1,0.09,1,0,Leopoldstadt,1.0465753424657531,1.0191780821917809,1.0191780821917809,0,1.5,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,7,147,0
1,10.0,1,entire_place,4,2.0,5.0,136.0,6,6,1,0,5.0,5.0,1,0.12,0,1,Margareten,10.142465753424656,0.8273972602739726,0.8273972602739726,0,2.5,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,7,67,1
1,0.0,1,entire_place,3,1.0,2.0,43.0,10,140,6,0,5.0,5.0,0,2.0,1,0,Other,6.764383561643836,0.3890410958904109,0.2904109589041095,0,1.0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,7,167,0
0,9.0,1,entire_place,2,1.0,1.0,62.0,26,324,5,1,2.6,2.4,1,0.94,1,1,Other,2.243835616438356,0.5780821917808219,1.0027397260273974,0,1.0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
0,0.0,1,private_room,3,1.0,2.0,18.0,0,0,2,0,4.0,4.5,1,0.19,1,1,Ottakring,1.0465753424657531,1.0136986301369864,1.0356164383561643,0,1.0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,4,85,0
0,24.0,1,entire_place,2,1.0,2.0,43.0,20,126,18,5,4.72,4.56,1,1.74,0,0,Margareten,5.402739726027397,0.9945205479452056,0.1671232876712328,0,1.0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4,153,0
1,1.0,1,entire_place,2,1.0,0.0,45.0,5,322,4,1,5.0,5.0,1,0.47,0,1,Rudolfsheim-Fnfhaus,6.849315068493151,0.8383561643835616,0.9232876712328768,0,1.5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,8,83,0
1,1.0,1,entire_place,2,2.0,2.0,26.0,0,2,4,0,5.0,5.0,1,0.38,0,1,Rudolfsheim-Fnfhaus,6.849315068493151,1.0,0.5013698630136987,0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,7,46,1
1,9.0,1,entire_place,3,1.0,2.0,82.0,24,162,9,3,5.0,5.0,0,0.88,1,0,Leopoldstadt,4.304109589041096,0.9863013698630136,0.1780821917808219,0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,7,115,0
0,1.0,0,entire_place,4,1.0,3.0,50.0,9,123,4,0,4.5,4.25,1,1.25,1,1,Other,1.0383561643835617,0.4054794520547945,0.9643835616438357,0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4,0,0
1,0.0,1,private_room,1,1.0,1.0,20.0,0,0,3,0,5.0,4.67,0,0.7,1,0,Favoriten,5.6219178082191785,0.4958904109589041,0.3041095890410959,1,1.0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,8,164,0
1,0.0,0,entire_place,4,1.0,1.0,82.0,2,286,16,0,4.75,4.94,1,2.16,1,0,Rudolfsheim-Fnfhaus,1.0356164383561643,0.7506849315068493,0.5452054794520548,0,1.5,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,6,143,1
0,1.0,1,entire_place,5,2.0,3.0,53.0,0,204,1,0,5.0,4.0,1,0.1,0,0,Landstra§e,1.0328767123287672,0.9452054794520548,0.9452054794520548,0,1.0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,5,152,1
0,2.0,0,entire_place,4,3.0,2.0,140.0,30,365,1,0,4.0,5.0,0,0.1,1,1,Favoriten,1.0328767123287672,0.9835616438356164,0.9835616438356164,0,2.5,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,5,162,0
0,0.0,0,entire_place,2,1.0,1.0,33.0,0,0,5,0,4.4,4.6,1,0.52,1,1,Mariahilf,2.6,0.9315068493150684,0.9753424657534246,0,1.5,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,7,68,0
0,7.0,1,entire_place,6,1.0,1.0,71.0,22,351,4,2,4.75,5.0,1,0.39,0,1,Innere Stadt,8.854794520547944,0.9808219178082191,0.1589041095890411,0,1.0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,4,37,0
0,0.0,1,entire_place,10,3.0,3.0,96.0,0,0,3,0,3.33,5.0,0,0.29,1,0,Other,1.4712328767123288,1.0,0.9041095890410958,0,2.5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5,153,1
0,5.0,0,entire_place,4,2.0,2.0,98.0,30,180,1,0,5.0,5.0,0,0.1,0,0,Leopoldstadt,5.526027397260274,1.0027397260273974,1.0027397260273974,0,1.0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,6,122,1
0,72.0,1,entire_place,4,2.0,2.0,56.0,24,134,7,0,4.71,5.0,1,0.67,0,1,Ottakring,9.164383561643836,1.0,0.2520547945205479,0,1.0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,3,59,0
0,3.0,1,private_room,2,1.0,1.0,39.0,22,45,20,0,4.9,4.9,1,2.46,0,0,Alsergrund,6.553424657534246,0.810958904109589,0.3835616438356164,0,1.0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,6,143,1
0,0.0,1,entire_place,6,2.0,3.0,75.0,0,0,11,0,4.91,4.91,0,1.06,1,0,Innere Stadt,1.4712328767123288,1.0,0.8301369863013699,0,1.5,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5,159,1
1,4.0,1,entire_place,5,1.0,2.0,50.0,4,43,7,2,4.86,4.86,1,6.18,0,0,Other,5.443835616438356,0.2356164383561644,0.2547945205479452,0,1.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,8,139,1
0,2.0,1,private_room,2,1.0,0.0,50.0,24,359,1,0,4.0,5.0,0,0.1,1,1,Other,1.895890410958904,0.96986301369863,0.96986301369863,1,1.5,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,2,2,0
0,1.0,1,private_room,2,1.0,2.0,31.0,30,177,4,0,5.0,5.0,0,3.75,1,1,Favoriten,2.4136986301369863,0.2301369863013698,0.3808219178082191,1,2.0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,7,101,0
0,5.0,0,entire_place,4,2.0,2.0,98.0,28,87,1,0,4.0,5.0,1,0.1,0,0,Leopoldstadt,5.526027397260274,1.0,1.0,0,1.0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,5,90,1
1,2.0,1,entire_place,2,1.0,1.0,60.0,10,340,3,1,4.67,4.0,0,0.29,0,0,Ottakring,7.898630136986301,0.9972602739726028,0.2273972602739726,0,1.0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,5,140,0
1,11.0,1,entire_place,4,1.0,2.0,61.0,22,171,4,1,5.0,5.0,1,3.0,1,0,Leopoldstadt,6.449315068493151,0.2520547945205479,0.2136986301369863,0,1.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,8,153,0
1,1.0,1,entire_place,2,1.0,0.0,26.0,0,45,3,0,5.0,4.67,1,0.69,0,1,Rudolfsheim-Fnfhaus,6.849315068493151,0.5013698630136987,0.2438356164383561,0,1.5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,9,49,0
1,0.0,0,entire_place,4,1.0,2.0,68.0,13,164,11,3,5.0,4.73,1,1.11,1,1,Other,1.202739726027397,0.9534246575342464,0.8328767123287671,0,1.5,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,8,145,0
1,1.0,0,entire_place,4,1.0,2.0,33.0,0,212,3,0,5.0,4.67,1,0.42,1,0,Ottakring,5.175342465753425,0.7315068493150685,0.2547945205479452,0,1.0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,8,136,0
