host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_identity_verified,room_type,accommodates,bedrooms,beds,price,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_cleanliness,review_scores_location,review_scores_value,instant_bookable,description_host,description_neighbourhood,neighbourhood_cleansed_grouped,host_since_years,first_review_years,last_review_years,bathrooms_count,amenity_kitchen,amenity_hot_water,amenity_cooking_basics,amenity_long_term_stays_allowed,amenity_iron,amenity_workspace,amenity_bed_linens,amenity_hangers,amenity_refrigerator,amenity_air_conditioning,amenity_dishes_and_silverware,amenity_shampoo,amenity_tv,amenity_coffee_maker,amenity_washer,amenity_stove,name_cleaned_length,description_cleaned_length,name_touristy
within_day,1.0,,0,0,private_room,1,1.0,1.0,50.0,30,365,1,0,0,5.0,4.0,5.0,0,1,0,Isolotto Legnaia,6.9150684931506845,4.663013698630137,4.663013698630137,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,87,0
within_day,0.6,0.2,0,0,entire_place,4,1.0,2.0,75.0,24,357,106,0,0,4.73,4.9,4.59,0,0,0,Centro Storico,6.942465753424657,5.66027397260274,3.063013698630137,1.0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,5,132,1
within_few_hours,1.0,0.58,1,0,entire_place,8,2.0,8.0,123.0,1,224,26,0,0,4.88,5.0,4.96,0,0,0,Centro Storico,7.901369863013699,4.895890410958904,2.221917808219178,2.0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,4,61,0
missing,,,0,1,entire_place,5,2.0,3.0,105.0,8,29,24,0,0,4.67,5.0,4.96,0,0,0,Centro Storico,5.942465753424657,5.30958904109589,2.219178082191781,2.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,5,153,0
missing,,,0,1,entire_place,5,2.0,2.0,150.0,1,268,2,0,0,5.0,5.0,4.5,0,0,0,Centro Storico,5.942465753424657,3.4,2.8657534246575342,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,164,1
within_few_hours,1.0,1.0,1,1,entire_place,7,3.0,4.0,110.0,3,140,28,0,0,4.96,4.96,4.88,0,1,1,Centro Storico,5.942465753424657,5.854794520547945,2.884931506849315,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,78,1
few_days,0.0,,0,1,private_room,1,1.0,1.0,35.0,30,365,2,0,0,5.0,5.0,5.0,0,1,1,Campo di Marte,7.013698630136986,5.49041095890411,5.879452054794521,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,5,38,0
few_days,0.0,,0,1,private_room,2,1.0,2.0,160.0,30,365,3,0,0,4.0,4.0,4.33,0,1,1,Campo di Marte,7.013698630136986,5.923287671232877,5.9150684931506845,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,38,0
within_hour,1.0,1.0,1,1,entire_place,2,1.0,1.0,84.0,2,329,78,5,0,4.94,4.86,4.87,1,0,1,Gavinana Galluzzo,6.673972602739726,5.66027397260274,0.9917808219178084,1.5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,5,49,0
within_few_hours,1.0,0.85,0,1,private_room,4,1.0,2.0,33.0,22,272,7,2,0,4.71,4.86,4.57,0,0,1,Centro Storico,9.90958904109589,3.1315068493150684,3.032876712328767,1.5,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,6,169,0
within_few_hours,1.0,1.0,0,1,entire_place,6,1.0,0.0,88.0,29,359,11,0,0,4.5,4.7,4.3,1,0,0,Centro Storico,11.95068493150685,4.2,3.1315068493150684,1.0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,6,155,0
missing,,,1,1,entire_place,4,2.0,2.0,61.0,1,194,244,0,0,4.93,4.61,4.87,1,0,0,Centro Storico,6.016438356164383,5.734246575342466,1.5068493150684932,2.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,4,116,0
within_hour,1.0,,1,0,entire_place,4,2.0,4.0,90.0,29,364,6,0,0,4.33,4.67,4.33,1,1,1,Centro Storico,5.926027397260274,2.824657534246575,1.6602739726027398,2.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,65,0
within_hour,1.0,0.99,1,1,entire_place,2,1.0,1.0,56.0,2,192,443,51,7,4.9,4.75,4.89,1,0,0,Campo di Marte,6.221917808219178,5.835616438356165,0.1808219178082191,1.0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,6,129,0
within_day,1.0,,0,1,entire_place,4,2.0,2.0,106.0,22,347,56,0,0,4.71,4.58,4.57,0,1,0,Centro Storico,5.926027397260274,5.627397260273972,1.7643835616438357,1.5,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,5,160,0
within_hour,1.0,0.98,0,1,entire_place,5,3.0,3.0,130.0,29,55,10,1,0,4.7,4.8,4.5,1,0,0,Centro Storico,5.926027397260274,5.663013698630137,5.076712328767123,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,164,0
within_hour,1.0,0.0,0,1,entire_place,4,1.0,0.0,85.0,18,30,117,0,0,4.91,4.94,4.84,0,0,0,Centro Storico,6.517808219178082,5.852054794520548,1.7561643835616438,1.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,6,152,0
missing,,,0,0,entire_place,2,1.0,0.0,75.0,0,0,5,0,0,4.75,5.0,4.5,1,0,1,Centro Storico,9.586301369863014,5.353424657534247,2.276712328767123,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6,139,0
within_hour,1.0,1.0,1,1,entire_place,4,1.0,1.0,120.0,28,363,4,0,0,5.0,5.0,4.25,1,0,0,Centro Storico,9.761643835616438,4.663013698630137,2.356164383561644,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,8,143,1
within_hour,1.0,1.0,1,1,entire_place,2,1.0,2.0,50.0,20,342,180,0,0,4.91,4.91,4.78,0,0,0,Centro Storico,7.953424657534247,5.408219178082192,1.915068493150685,1.0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,165,0
within_hour,1.0,1.0,1,1,entire_place,3,1.0,2.0,82.0,0,315,225,0,0,4.96,4.88,4.89,0,1,0,Centro Storico,5.920547945205479,5.846575342465753,1.9232876712328768,1.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,5,155,0
within_day,0.5,1.0,0,1,entire_place,3,1.0,1.0,70.0,30,270,21,0,0,4.9,4.95,4.9,0,0,0,Rifredi,6.304109589041096,3.194520547945205,2.416438356164384,1.0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,4,158,0
within_day,0.5,1.0,0,1,entire_place,2,1.0,1.0,40.0,0,104,6,0,0,5.0,4.5,4.33,0,0,0,Rifredi,6.304109589041096,3.668493150684931,3.26027397260274,1.0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,4,151,0
missing,,0.0,0,1,entire_place,2,1.0,1.0,40.0,0,12,181,0,0,4.86,4.92,4.7,0,1,0,Centro Storico,5.9150684931506845,5.627397260273972,1.4794520547945205,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,151,1
within_hour,1.0,1.0,0,1,entire_place,2,1.0,1.0,50.0,1,309,200,4,0,4.62,4.91,4.73,1,1,0,Centro Storico,5.909589041095891,5.345205479452055,2.0876712328767124,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,85,0
missing,,,0,1,entire_place,3,1.0,1.0,59.0,29,364,171,0,0,4.96,4.6,4.81,0,0,1,Centro Storico,5.906849315068493,5.7972602739726025,2.126027397260274,1.0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,5,169,1
missing,,,0,1,entire_place,2,1.0,1.0,50.0,29,89,37,0,0,4.81,4.33,4.76,0,0,0,Campo di Marte,9.402739726027397,5.619178082191781,2.3424657534246576,1.0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,6,153,0
within_hour,1.0,,1,1,entire_place,6,2.0,2.0,135.0,0,140,59,0,0,4.88,4.8,4.86,0,1,0,Centro Storico,6.567123287671233,4.109589041095891,1.8493150684931507,1.0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,2,166,0
within_few_hours,1.0,,0,0,entire_place,4,2.0,4.0,90.0,30,365,21,0,0,4.9,5.0,4.63,0,1,0,Centro Storico,5.956164383561644,5.052054794520548,2.194520547945205,1.0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,8,61,0
within_hour,1.0,0.99,0,1,entire_place,6,2.0,2.0,110.0,9,102,220,6,1,4.96,5.0,4.83,1,0,0,Centro Storico,6.284931506849315,5.665753424657535,0.1808219178082191,1.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,160,0
missing,,,0,1,entire_place,4,2.0,2.0,115.0,0,0,100,0,0,4.36,4.85,4.59,0,0,0,Centro Storico,5.926027397260274,5.663013698630137,2.164383561643836,2.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,10,141,0
within_hour,1.0,1.0,0,1,entire_place,6,3.0,3.0,153.0,3,3,61,5,0,4.83,4.97,4.75,1,0,1,Centro Storico,10.567123287671231,5.413698630136986,2.772602739726028,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,5,154,0
within_hour,1.0,1.0,1,1,entire_place,9,3.0,5.0,80.0,11,144,285,19,0,4.91,4.9,4.79,1,0,0,Centro Storico,7.232876712328767,5.728767123287671,0.9232876712328768,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4,164,0
missing,,,0,0,private_room,3,1.0,2.0,60.0,0,0,2,0,0,5.0,5.0,5.0,1,1,1,Rifredi,5.8931506849315065,4.624657534246575,4.079452054794521,1.0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,5,127,1
within_hour,1.0,0.97,1,1,entire_place,4,1.0,3.0,50.0,0,0,81,2,0,4.82,4.91,4.77,1,0,0,Centro Storico,7.917808219178082,5.835616438356165,1.7397260273972603,1.0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,6,103,1
within_hour,1.0,1.0,1,1,entire_place,6,3.0,4.0,201.0,8,115,147,2,0,4.94,5.0,4.87,1,0,1,Centro Storico,8.558904109589042,5.013698630136986,1.7506849315068491,2.0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,3,142,0
within_hour,1.0,1.0,0,1,private_room,2,1.0,1.0,93.0,30,365,1,0,0,5.0,5.0,5.0,0,1,0,Centro Storico,6.8273972602739725,4.838356164383562,4.838356164383562,1.0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,6,143,0
missing,,,0,0,entire_place,4,1.0,1.0,150.0,27,362,5,0,0,5.0,5.0,4.8,1,1,0,Centro Storico,5.884931506849315,5.427397260273972,4.36986301369863,1.0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,3,119,0
within_hour,1.0,1.0,1,1,entire_place,4,1.0,2.0,52.0,28,359,121,1,1,4.86,4.91,4.73,1,0,1,Centro Storico,9.156164383561643,5.158904109589041,1.9232876712328768,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,154,0
missing,,,0,1,entire_place,4,1.0,2.0,46.0,0,0,14,0,0,4.86,4.71,4.79,0,0,0,Centro Storico,8.463013698630137,5.282191780821917,4.865753424657535,1.0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,5,138,0
within_day,1.0,,0,1,hotel_room,4,1.0,0.0,395.0,17,352,1,0,0,4.0,5.0,5.0,1,0,1,Gavinana Galluzzo,9.186301369863012,1.884931506849315,1.884931506849315,1.0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,6,20,0
missing,,,0,1,entire_place,4,1.0,1.0,55.0,0,0,16,0,0,4.56,4.31,4.19,0,0,0,Campo di Marte,5.879452054794521,5.441095890410959,5.205479452054795,1.0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,6,155,0
missing,,,0,1,entire_place,4,1.0,2.0,50.0,0,0,6,0,0,4.33,4.83,4.67,0,1,0,Campo di Marte,5.879452054794521,5.35068493150685,5.219178082191781,1.0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,5,53,1
missing,,,0,0,entire_place,4,1.0,2.0,500.0,0,0,30,0,0,4.96,4.84,4.92,0,0,0,Centro Storico,5.876712328767123,5.665753424657535,4.046575342465753,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,155,0
missing,,,0,1,private_room,2,1.0,1.0,35.0,0,193,221,0,0,4.72,4.56,4.72,1,0,0,Campo di Marte,6.928767123287671,5.186301369863013,1.6821917808219178,1.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,4,175,0
within_hour,1.0,1.0,0,1,entire_place,3,1.0,2.0,59.0,7,339,238,1,1,4.92,4.99,4.81,1,0,0,Centro Storico,5.876712328767123,5.846575342465753,1.5178082191780822,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,175,1
missing,,1.0,0,1,entire_place,4,1.0,2.0,70.0,0,190,320,16,0,4.78,4.65,4.75,0,0,0,Campo di Marte,7.682191780821918,5.695890410958904,1.9424657534246572,1.0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,7,155,1
within_hour,1.0,0.9,1,1,entire_place,3,2.0,3.0,120.0,15,167,105,4,0,4.98,4.94,4.91,0,0,0,Centro Storico,9.986301369863014,5.482191780821918,1.832876712328767,2.0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,6,167,1
within_hour,1.0,,0,1,entire_place,6,3.0,6.0,97.0,30,365,3,0,0,3.33,4.33,4.0,0,0,0,Centro Storico,5.980821917808219,5.665753424657535,5.183561643835616,2.0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,5,79,0
within_day,1.0,,0,0,entire_place,6,2.0,1.0,80.0,29,364,2,0,0,5.0,4.5,5.0,0,1,1,Rifredi,6.30958904109589,4.835616438356165,3.0794520547945203,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,32,0
within_hour,0.86,0.89,0,1,entire_place,4,2.0,3.0,102.0,30,365,19,0,0,4.21,4.84,4.21,1,0,0,Centro Storico,9.032876712328768,5.654794520547945,4.997260273972603,1.0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,2,168,0
missing,,1.0,1,1,entire_place,2,1.0,1.0,75.0,0,0,170,9,0,4.99,4.95,4.91,1,0,0,Centro Storico,5.863013698630137,5.380821917808219,1.5205479452054795,1.0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,6,121,0
missing,,,0,0,private_room,3,1.0,2.0,38.0,0,0,5,0,0,4.75,3.75,4.0,0,0,1,Gavinana Galluzzo,5.863013698630137,5.471232876712329,5.802739726027397,1.0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,4,45,0
missing,,,0,1,entire_place,4,2.0,2.0,200.0,15,110,16,0,0,4.6,5.0,4.67,0,0,0,Centro Storico,5.863013698630137,4.66027397260274,1.8904109589041096,2.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,6,161,1
missing,,,0,1,entire_place,2,1.0,1.0,120.0,0,0,115,0,0,4.96,4.85,4.96,0,0,0,Campo di Marte,5.9150684931506845,5.808219178082192,3.136986301369863,1.0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,4,164,0
missing,,,0,0,entire_place,2,1.0,2.0,40.0,0,0,6,0,0,4.8,5.0,5.0,0,1,1,Centro Storico,8.142465753424657,5.832876712328767,4.252054794520548,1.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,6,101,0
within_hour,1.0,1.0,0,1,entire_place,2,1.0,2.0,464.0,29,364,20,0,0,4.0,5.0,4.28,1,0,0,Centro Storico,6.227397260273973,5.668493150684932,5.175342465753425,1.0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,9,150,1
within_hour,1.0,0.99,1,1,entire_place,7,2.0,5.0,85.0,20,340,198,11,2,4.69,4.96,4.61,1,0,0,Centro Storico,5.857534246575343,5.326027397260274,1.5287671232876712,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,161,0
within_day,1.0,,0,1,entire_place,6,2.0,4.0,90.0,0,326,88,0,0,4.88,4.68,4.79,1,0,0,Centro Storico,5.852054794520548,5.66027397260274,1.652054794520548,1.0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,5,161,0
missing,,,1,1,entire_place,3,1.0,3.0,75.0,0,254,97,0,0,4.98,4.91,4.84,0,0,0,Centro Storico,5.852054794520548,5.317808219178082,1.8712328767123287,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,141,1
within_hour,1.0,0.83,0,1,private_room,3,1.0,2.0,55.0,30,365,27,0,0,4.88,4.96,4.92,0,1,1,Centro Storico,5.849315068493151,5.64931506849315,1.6602739726027398,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,42,1
within_hour,1.0,1.0,0,1,entire_place,4,1.0,2.0,79.0,0,285,127,0,0,4.8,5.0,4.79,1,0,0,Centro Storico,5.849315068493151,5.663013698630137,1.7863013698630137,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,136,1
within_day,1.0,,0,1,private_room,5,2.0,4.0,99.0,30,180,11,0,0,4.55,4.36,4.36,1,0,0,Rifredi,5.846575342465753,4.375342465753425,2.243835616438356,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,5,152,0
missing,,,0,0,entire_place,2,1.0,1.0,55.0,30,90,18,0,0,4.94,4.5,4.83,0,0,0,Campo di Marte,6.235616438356164,5.35068493150685,5.1506849315068495,1.0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,6,174,0
missing,,,0,1,private_room,2,1.0,1.0,26.0,0,0,107,0,0,4.75,4.45,4.67,1,1,1,Rifredi,5.843835616438356,5.126027397260274,3.0712328767123287,1.0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,8,74,0
within_few_hours,1.0,0.67,1,0,entire_place,6,2.0,3.0,100.0,19,90,6,0,0,5.0,5.0,4.83,0,1,0,Centro Storico,5.843835616438356,2.6575342465753424,2.128767123287671,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,61,0
within_hour,1.0,1.0,0,1,entire_place,4,2.0,2.0,85.0,1,245,377,14,0,4.83,4.92,4.79,1,0,0,Centro Storico,5.843835616438356,5.654794520547945,1.832876712328767,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,177,0
within_hour,1.0,,0,1,entire_place,4,1.0,2.0,70.0,30,365,168,0,0,4.94,4.96,4.9,0,0,0,Centro Storico,6.810958904109589,5.115068493150685,1.8054794520547943,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,144,0
missing,,,1,1,entire_place,6,1.0,3.0,93.0,12,133,58,0,0,4.98,4.95,4.97,0,0,0,Centro Storico,5.895890410958904,5.315068493150685,2.8602739726027395,2.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,3,145,0
within_hour,1.0,1.0,1,1,entire_place,3,1.0,2.0,73.0,30,202,118,0,0,4.88,4.75,4.75,1,0,0,Centro Storico,9.605479452054794,5.715068493150685,2.0273972602739727,1.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,5,155,0
within_hour,1.0,1.0,1,1,entire_place,6,3.0,3.0,120.0,19,348,87,2,0,4.92,4.99,4.88,1,1,1,Centro Storico,5.838356164383562,5.728767123287671,1.526027397260274,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,146,0
within_hour,1.0,1.0,1,1,entire_place,4,2.0,2.0,130.0,30,69,84,0,0,4.83,4.79,4.63,1,0,0,Isolotto Legnaia,6.728767123287671,5.627397260273972,1.5123287671232877,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,150,0
within_hour,1.0,0.98,1,1,private_room,2,1.0,1.0,23.0,4,308,301,16,2,4.93,4.66,4.86,1,0,1,Campo di Marte,6.076712328767123,5.372602739726028,1.726027397260274,1.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,6,157,0
within_hour,1.0,1.0,0,1,entire_place,4,1.0,3.0,227.0,0,40,8,0,0,4.63,5.0,4.75,1,0,0,Centro Storico,8.794520547945206,5.213698630136986,2.345205479452055,1.0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,6,152,1
missing,,,1,1,entire_place,2,1.0,1.0,60.0,0,192,280,0,0,4.92,4.97,4.83,0,0,0,Centro Storico,5.83013698630137,5.728767123287671,1.6712328767123288,1.0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,5,148,0
missing,,0.0,1,1,entire_place,5,3.0,4.0,51.0,1,255,178,0,0,4.99,4.65,4.91,0,0,0,Rifredi,5.8273972602739725,5.742465753424658,1.868493150684932,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,164,0
within_hour,1.0,0.99,1,1,entire_place,4,1.0,2.0,85.0,12,329,275,41,8,4.98,4.64,4.89,1,0,0,Centro Storico,7.33972602739726,5.665753424657535,0.1616438356164383,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,167,0
within_hour,1.0,1.0,1,1,entire_place,4,1.0,1.0,95.0,4,318,288,48,7,4.68,4.94,4.73,1,0,0,Centro Storico,10.2,5.717808219178083,1.8712328767123287,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,166,0
within_hour,1.0,0.97,0,1,entire_place,4,1.0,2.0,60.0,0,193,439,3,0,4.88,4.86,4.83,1,1,0,Centro Storico,5.824657534246575,5.7315068493150685,1.5890410958904109,1.0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,4,161,0
within_hour,1.0,1.0,1,1,hotel_room,6,2.0,3.0,214.0,7,282,45,0,0,4.84,4.5,4.86,1,0,0,Centro Storico,5.824657534246575,5.553424657534246,1.632876712328767,1.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,68,0
within_hour,1.0,1.0,0,1,entire_place,4,1.0,2.0,100.0,0,60,144,0,0,4.81,4.78,4.77,1,0,0,Centro Storico,1.641095890410959,5.7315068493150685,1.8767123287671232,1.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,7,95,0
within_hour,1.0,1.0,1,1,entire_place,5,3.0,3.0,180.0,30,238,133,1,1,4.98,4.92,4.94,1,0,0,Centro Storico,6.03013698630137,5.665753424657535,0.1534246575342465,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,157,1
within_hour,1.0,1.0,0,1,entire_place,6,2.0,4.0,112.0,5,294,127,24,4,4.85,4.98,4.74,1,1,1,Centro Storico,6.589041095890411,5.342465753424658,0.1506849315068493,1.5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,5,149,0
within_hour,1.0,1.0,0,1,entire_place,7,2.0,5.0,98.0,5,306,154,18,2,4.75,4.87,4.68,1,1,1,Centro Storico,6.589041095890411,5.717808219178083,0.9506849315068492,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,6,147,0
within_day,0.88,0.82,0,1,entire_place,4,1.0,2.0,38.0,12,149,138,1,0,4.81,4.94,4.75,0,0,0,Centro Storico,5.879452054794521,5.728767123287671,2.063013698630137,1.0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,2,99,0
missing,,,1,1,entire_place,6,3.0,4.0,153.0,29,179,19,0,0,4.95,4.79,4.79,0,1,0,Centro Storico,6.263013698630137,5.128767123287672,2.024657534246576,2.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,161,0
missing,,,0,1,private_room,2,1.0,1.0,45.0,0,0,4,0,0,5.0,4.5,5.0,1,0,0,Gavinana Galluzzo,5.868493150684931,5.315068493150685,5.1945205479452055,1.0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,5,127,1
missing,,,0,0,private_room,4,1.0,2.0,39.0,0,0,20,0,0,4.6,4.8,4.75,0,0,0,Campo di Marte,8.95890410958904,5.504109589041096,5.249315068493151,1.0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,7,95,0
missing,,,1,1,entire_place,6,2.0,1.0,115.0,14,140,54,0,0,4.98,4.96,4.96,0,0,0,Centro Storico,5.895890410958904,5.671232876712328,2.1671232876712327,2.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,3,159,0
missing,,,0,1,entire_place,3,1.0,2.0,70.0,29,89,10,0,0,4.89,4.6,4.9,0,1,0,Centro Storico,5.810958904109589,5.66027397260274,5.389041095890411,1.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,141,0
missing,,,1,1,entire_place,4,1.0,4.0,52.0,11,346,129,0,0,4.91,4.51,4.75,0,0,0,Campo di Marte,5.813698630136987,5.53972602739726,3.2246575342465755,1.0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,5,139,0
missing,,,1,1,entire_place,2,1.0,1.0,95.0,0,39,130,0,0,4.9,4.94,4.88,0,0,0,Centro Storico,5.887671232876713,5.504109589041096,1.8794520547945208,1.0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,4,153,0
missing,,,0,1,entire_place,3,2.0,2.0,110.0,30,365,11,0,0,4.91,5.0,4.7,0,0,0,Centro Storico,8.61917808219178,3.334246575342466,3.912328767123288,2.0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,6,158,1
missing,,1.0,1,1,entire_place,4,1.0,2.0,100.0,0,316,48,0,0,4.96,4.91,4.87,0,1,0,Centro Storico,5.8054794520547945,5.35068493150685,1.797260273972603,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5,143,0
within_hour,1.0,1.0,0,1,entire_place,3,1.0,2.0,98.0,12,32,30,0,0,4.57,4.9,4.6,1,0,0,Centro Storico,8.139726027397261,5.654794520547945,2.249315068493151,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,154,1
within_few_hours,1.0,0.83,1,1,entire_place,3,1.0,2.0,57.0,0,252,161,3,0,4.99,4.78,4.95,0,0,1,Campo di Marte,7.123287671232877,5.767123287671233,1.852054794520548,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,166,0
within_hour,1.0,1.0,0,1,entire_place,8,3.0,8.0,103.0,0,0,19,0,0,4.95,4.84,4.95,1,0,0,Centro Storico,6.087671232876712,5.665753424657535,1.6547945205479453,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,3,147,0
within_hour,1.0,1.0,0,1,entire_place,4,1.0,1.0,110.0,12,245,123,2,1,4.99,4.92,4.85,1,0,0,Centro Storico,7.635616438356164,5.446575342465754,0.1808219178082191,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,158,0
within_hour,1.0,0.96,1,1,entire_place,4,1.0,2.0,88.0,17,352,208,0,0,4.8,4.83,4.72,1,0,0,Centro Storico,9.016438356164384,5.663013698630137,1.9534246575342469,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,161,0
within_hour,1.0,1.0,0,1,entire_place,8,3.0,8.0,79.0,3,12,32,4,4,4.88,4.69,4.78,1,0,0,Gavinana Galluzzo,6.087671232876712,4.186301369863013,1.6821917808219178,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,117,0
within_few_hours,1.0,1.0,0,1,entire_place,3,1.0,1.0,42.0,27,161,225,1,1,4.75,4.94,4.8,0,0,0,Centro Storico,5.791780821917809,5.468493150684932,0.1561643835616438,1.0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,5,162,0
