iter	Passed	Remaining
1473	35596	12702
1474	35617	12677
1475	35642	12653
1476	35666	12629
1477	35687	12603
1478	35709	12579
1479	35728	12553
1480	35743	12525
1481	35759	12499
1482	35779	12473
1483	35796	12446
1484	35815	12420
1485	35838	12396
1486	35856	12370
1487	35889	12349
1488	35908	12323
1489	35926	12296
1490	35943	12270
1491	35972	12247
1492	36003	12226
1493	36019	12199
1494	36034	12172
1495	36050	12145
1496	36067	12118
1497	36104	12099
1498	36122	12073
1499	36138	12046
1500	36159	12020
1501	36173	11993
1502	36191	11967
1503	36211	11942
1504	36231	11916
1505	36252	11891
1506	36265	11864
1507	36279	11836
1508	36298	11810
1509	36314	11784
1510	36326	11756
1511	36343	11729
1512	36362	11704
1513	36375	11676
1514	36468	11674
1515	36499	11652
1516	36539	11633
1517	36570	11612
1518	36597	11588
1519	36617	11563
1520	36650	11542
1521	36677	11518
1522	36693	11492
1523	36715	11467
1524	36735	11442
1525	36757	11417
1526	36771	11390
1527	36790	11364
1528	36813	11340
1529	36828	11313
1530	36842	11286
1531	36861	11260
1532	36878	11234
1533	36901	11210
1534	36947	11192
1535	36972	11168
1536	36991	11143
1537	37011	11117
1538	37052	11098
1539	37075	11074
1540	37094	11048
1541	37115	11023
1542	37130	10997
1543	37148	10971
1544	37171	10946
1545	37187	10920
1546	37201	10893
1547	37225	10869
1548	37243	10843
1549	37261	10817
1550	37284	10793
1551	37300	10767
1552	37321	10742
1553	37342	10717
1554	37370	10694
1555	37395	10670
1556	37434	10650
1557	37454	10625
1558	37474	10600
1559	37491	10574
1560	37513	10549
1561	37533	10524
1562	37554	10499
1563	37572	10474
1564	37593	10449
1565	37614	10424
1566	37635	10399
1567	37659	10375
1568	37685	10352
1569	37707	10327
1570	37726	10302
1571	37747	10277
1572	37784	10256
1573	37822	10236
1574	37839	10210
1575	37862	10186
1576	37887	10162
1577	37905	10137
1578	37926	10112
1579	37944	10086
1580	37958	10059
1581	37972	10033
1582	37994	10008
1583	38012	9982
1584	38025	9956
1585	38063	9935
1586	38090	9912
1587	38106	9886
1588	38122	9860
1589	38139	9834
1590	38161	9810
1591	38187	9786
1592	38225	9766
1593	38250	9742
1594	38269	9717
1595	38287	9691
1596	38311	9667
1597	38338	9644
1598	38361	9620
1599	38377	9594
1600	38400	9570
1601	38423	9545
1602	38437	9519
1603	38456	9494
1604	38474	9468
1605	38490	9442
1606	38506	9417
1607	38525	9391
1608	38544	9366
1609	38565	9342
1610	38589	9317
1611	38605	9292
1612	38620	9265
1613	38634	9239
1614	38658	9215
1615	38672	9189
1616	38708	9168
1617	38732	9144
1618	38758	9121
1619	38781	9096
1620	38796	9070
1621	38814	9045
1622	38835	9020
1623	38859	8996
1624	38880	8972
1625	38898	8947
1626	38914	8921
1627	38930	8895
1628	38947	8870
1629	38967	8845
1630	38993	8821
1631	39016	8797
1632	39036	8773
1633	39055	8748
1634	39071	8722
1635	39087	8696
1636	39109	8672
1637	39128	8647
1638	39143	8621
1639	39159	8596
1640	39175	8570
1641	39189	8544
1642	39209	8519
